number,time,thscode,open,high,low,close,volume,amount,turnoverRatio
249,2025-01-08,000852.SH,5664.3121,5706.6593,5501.4918,5661.7793,225800830.0,272083991656.0,2.3314
248,2025-01-09,000852.SH,5629.8952,5714.4606,5629.8239,5672.7796,193320421.0,248219962749.0,1.9958
247,2025-01-10,000852.SH,5662.7667,5718.2122,5544.9158,5544.9158,198014877.0,242988533223.0,2.0442
246,2025-01-13,000852.SH,5487.1249,5599.3268,5457.5095,5559.4725,169309190.0,201644040965.0,1.7478
245,2025-01-14,000852.SH,5580.8778,5814.7071,5562.1801,5811.0545,235772869.0,291062201267.0,2.4339
244,2025-01-15,000852.SH,5805.898,5815.1483,5755.6247,5775.5709,204290325.0,258108817511.0,2.1083
243,2025-01-16,000852.SH,5810.0511,5906.4655,5753.764,5801.3051,216373239.0,268024992528.0,2.2329
242,2025-01-17,000852.SH,5780.6056,5885.4165,5755.9071,5841.5718,196817967.0,252875263542.0,2.0311
241,2025-01-20,000852.SH,5877.972,5925.0719,5856.8325,5879.1495,198430783.0,250732032833.0,2.0464
240,2025-01-21,000852.SH,5911.4048,5917.1293,5834.9644,5908.0234,199127834.0,273060411934.0,2.0535
239,2025-01-22,000852.SH,5879.8433,5886.7418,5824.0345,5855.7393,180296760.0,245947705315.0,1.8593
238,2025-01-23,000852.SH,5911.2189,5991.845,5829.0329,5829.0329,222855753.0,296684961438.0,2.2939
237,2025-01-24,000852.SH,5815.4583,5943.1118,5815.4583,5938.1301,208090445.0,279147952364.0,2.1417
236,2025-01-27,000852.SH,5946.7291,5964.1497,5846.0686,5846.0686,188646200.0,253588513600.5,1.9413
235,2025-02-05,000852.SH,5900.5128,5928.8797,5851.5951,5881.4366,212005310.0,286305599979.0,2.1811
234,2025-02-06,000852.SH,5869.7051,6042.0194,5853.7462,6041.8337,255998511.0,361378399221.0,2.6337
233,2025-02-07,000852.SH,6046.3647,6198.7478,6042.2605,6134.0545,323952835.0,447048589278.0,3.3325
232,2025-02-10,000852.SH,6155.0511,6218.066,6126.0819,6210.5471,297825932.0,407767222307.0,3.0627
231,2025-02-11,000852.SH,6209.5207,6220.964,6135.8659,6190.1739,288271576.0,393173431222.0,2.9645
230,2025-02-12,000852.SH,6172.3935,6284.9184,6171.0611,6284.6107,281342765.0,392322251371.0,2.8933
229,2025-02-13,000852.SH,6290.7898,6290.7898,6202.5929,6212.4968,312984935.0,437899818481.0,3.2187
228,2025-02-14,000852.SH,6203.4767,6257.3064,6182.2637,6248.8345,298005849.0,411860060509.0,3.0645
227,2025-02-17,000852.SH,6285.0404,6308.4839,6231.8675,6281.5658,323734337.0,458304251931.0,3.329
226,2025-02-18,000852.SH,6264.282,6282.4039,6112.5851,6142.138,300159330.0,417068621358.0,3.0863
225,2025-02-19,000852.SH,6134.9912,6290.0127,6133.9423,6288.529,272920114.0,405139537119.0,2.8061
224,2025-02-20,000852.SH,6289.1329,6349.4737,6274.0309,6334.4143,288110198.0,424704883960.0,2.9623
223,2025-02-21,000852.SH,6347.67,6456.9191,6317.0853,6449.2279,327263771.0,503581232098.0,3.3648
222,2025-02-24,000852.SH,6454.5582,6504.4001,6411.7662,6464.0235,318461161.0,492113846711.0,3.2711
221,2025-02-25,000852.SH,6369.2758,6503.0066,6359.8362,6435.4284,295366372.0,464348021188.0,3.0339
220,2025-02-26,000852.SH,6451.4018,6527.8463,6423.6032,6524.4057,303176413.0,463990773162.0,3.1141
219,2025-02-27,000852.SH,6526.8107,6550.1,6395.9084,6499.5301,311964101.0,475356399879.0,3.2044
218,2025-02-28,000852.SH,6460.9038,6468.7955,6252.0136,6270.4186,295559675.0,433909057525.0,3.0357
217,2025-03-03,000852.SH,6291.0501,6382.0476,6240.5682,6273.6699,266945412.0,388839572584.0,2.7417
216,2025-03-04,000852.SH,6218.8312,6364.121,6217.8102,6357.6277,229548486.0,347694980444.0,2.3563
215,2025-03-05,000852.SH,6365.4316,6401.8307,6318.2868,6398.237,238961847.0,359566648067.0,2.4529
214,2025-03-06,000852.SH,6438.159,6548.8545,6435.5431,6534.9711,300554770.0,464779819148.0,3.0852
213,2025-03-07,000852.SH,6512.7324,6577.9511,6465.2639,6507.7645,308888807.0,463226928283.0,3.1707
212,2025-03-10,000852.SH,6519.0281,6541.5929,6466.9027,6520.9725,256522113.0,374384335128.0,2.6329
211,2025-03-11,000852.SH,6438.2445,6551.7341,6432.7582,6551.7341,252455216.0,366244090084.0,2.5912
210,2025-03-12,000852.SH,6585.5954,6632.3876,6564.7159,6566.9679,281705576.0,416300253928.0,2.8914
209,2025-03-13,000852.SH,6558.419,6570.8865,6405.7315,6466.8509,266825677.0,384618292918.0,2.7386
208,2025-03-14,000852.SH,6463.9245,6575.8189,6428.2246,6571.1707,276329994.0,384170674116.0,2.8361
207,2025-03-17,000852.SH,6585.8207,6609.8893,6557.6343,6589.5655,252080841.0,353560411351.0,2.5904
206,2025-03-18,000852.SH,6605.043,6642.8565,6581.9646,6611.9263,234726563.0,344774184043.0,2.4119
205,2025-03-19,000852.SH,6590.5553,6598.5082,6536.7163,6564.6767,219662999.0,319556371525.0,2.2571
204,2025-03-20,000852.SH,6551.8204,6596.271,6528.8581,6535.0624,231907477.0,316002108435.0,2.3829
203,2025-03-21,000852.SH,6507.9498,6531.7604,6389.6151,6405.611,256205335.0,330125305371.0,2.6326
202,2025-03-24,000852.SH,6403.5651,6412.5184,6244.8682,6360.3412,257684583.0,320142693524.0,2.6473
201,2025-03-25,000852.SH,6355.8136,6382.1882,6289.1242,6310.7641,231663781.0,281993855607.0,2.3796
200,2025-03-26,000852.SH,6297.3288,6371.1014,6297.3288,6334.9077,206679513.0,248639805634.0,2.1229
199,2025-03-27,000852.SH,6315.0972,6394.2102,6254.8872,6328.7665,198894704.0,256610200494.0,2.0429
198,2025-03-28,000852.SH,6326.8127,6356.8035,6261.6855,6268.3214,196553528.0,246785917265.0,2.0185
197,2025-03-31,000852.SH,6229.5555,6259.3642,6143.6495,6226.6488,207382027.0,267799428240.0,2.1291
196,2025-04-01,000852.SH,6242.0714,6300.6658,6240.2035,6259.4838,182332217.0,241767488059.0,1.8719
195,2025-04-02,000852.SH,6252.6304,6316.6356,6251.8519,6277.2533,159266425.0,208427533566.0,1.6349
194,2025-04-03,000852.SH,6208.2877,6299.1645,6168.5351,6203.257,183699630.0,238273426168.0,1.8858
193,2025-04-07,000852.SH,5811.5439,5905.573,5437.4532,5496.4427,277214829.0,311471174815.0,2.8458
192,2025-04-08,000852.SH,5475.5599,5632.6405,5426.0341,5530.0189,309701516.0,342259642935.0,3.1792
191,2025-04-09,000852.SH,5439.1767,5688.4848,5224.9734,5652.3303,305724039.0,342055474011.0,3.1384
190,2025-04-10,000852.SH,5766.5051,5883.4593,5766.4063,5784.5853,274161849.0,329964030634.0,2.8145
189,2025-04-11,000852.SH,5744.795,5923.1357,5743.078,5862.1876,222139162.0,288233391742.0,2.2803
188,2025-04-14,000852.SH,5933.992,5979.902,5914.254,5938.5262,216581141.0,272673485154.0,2.2247
187,2025-04-15,000852.SH,5938.5727,5949.8612,5872.2874,5914.0286,183047848.0,225752074311.0,1.8801
186,2025-04-16,000852.SH,5897.2004,5903.1192,5758.6655,5835.348,190423901.0,229430157871.0,1.9559
185,2025-04-17,000852.SH,5802.2927,5898.1785,5801.1198,5839.5639,173196708.0,212948447362.0,1.7789
184,2025-04-18,000852.SH,5833.108,5855.6924,5793.7872,5831.6869,164444603.0,190723835635.0,1.6889
183,2025-04-21,000852.SH,5826.6219,5952.7177,5802.8345,5952.6374,192711500.0,228800249698.0,1.9795
182,2025-04-22,000852.SH,5947.1488,5974.317,5923.5885,5949.3123,206457074.0,246793931979.0,2.1206
181,2025-04-23,000852.SH,5971.4728,6013.2752,5954.0266,5984.5833,218196156.0,274309975849.0,2.2412
180,2025-04-24,000852.SH,5979.4063,5984.367,5897.6501,5920.4776,199796564.0,237867471238.0,2.0521
179,2025-04-25,000852.SH,5927.316,5982.7147,5901.0766,5939.5021,198087660.0,234799469589.0,2.0342
178,2025-04-28,000852.SH,5933.4191,5939.9584,5868.8716,5877.0566,194950891.0,221937583619.0,1.9997
177,2025-04-29,000852.SH,5850.8273,5921.5557,5836.0307,5903.3812,186023394.0,219411784621.0,1.908
176,2025-04-30,000852.SH,5907.188,5972.655,5907.188,5950.1169,195458998.0,241759324241.0,2.0044
175,2025-05-06,000852.SH,5993.3338,6102.9221,5993.3338,6102.9221,220209623.0,283658443311.0,2.2581
174,2025-05-07,000852.SH,6171.607,6195.1394,6063.6435,6111.4946,233922951.0,296522333567.0,2.3986
173,2025-05-08,000852.SH,6093.5595,6167.1462,6087.3724,6158.0774,203915826.0,262739570041.0,2.0909
172,2025-05-09,000852.SH,6153.5288,6153.5288,6054.9347,6082.0817,189221287.0,242809574289.0,1.94
171,2025-05-12,000852.SH,6122.6686,6167.4606,6110.0218,6167.4606,196847210.0,264308289588.0,2.0141
170,2025-05-13,000852.SH,6219.4535,6220.4448,6141.6803,6151.0098,203274217.0,263462633901.0,2.0799
169,2025-05-14,000852.SH,6144.2464,6199.2987,6111.1119,6160.3697,211559083.0,252514241034.0,2.1641
168,2025-05-15,000852.SH,6146.0016,6146.0016,6055.839,6057.0357,190523814.0,224907797793.0,1.949
167,2025-05-16,000852.SH,6042.2198,6098.8779,6042.2198,6068.1165,176394759.0,206157492558.0,1.804
166,2025-05-19,000852.SH,6073.2032,6100.8015,6009.9513,6095.3369,184712990.0,214012637258.0,1.8884
165,2025-05-20,000852.SH,6097.3639,6154.9544,6078.2177,6146.0166,192957294.0,232587241743.0,1.9726
164,2025-05-21,000852.SH,6137.0956,6141.7256,6109.9246,6132.1809,196550842.0,234419144815.0,2.0088
163,2025-05-22,000852.SH,6113.2068,6146.2012,6062.5927,6066.1031,186395737.0,220813672515.0,1.905
162,2025-05-23,000852.SH,6060.5179,6099.2273,5989.6752,5989.6752,184923774.0,224806210854.0,1.8883
161,2025-05-26,000852.SH,5991.8585,6038.8058,5981.8422,6028.7861,155988794.0,191925536269.0,1.5928
160,2025-05-27,000852.SH,6019.5428,6023.1435,5971.3474,6008.4599,157945758.0,193605916886.0,1.6125
159,2025-05-28,000852.SH,6006.8889,6023.8247,5972.1843,5984.4557,159105494.0,191732662668.0,1.6243
158,2025-05-29,000852.SH,5980.8569,6091.9619,5980.8569,6089.5778,189376466.0,232575959070.0,1.9328
157,2025-05-30,000852.SH,6075.4504,6075.4504,6016.8913,6026.5603,186918671.0,228038836606.0,1.9069
156,2025-06-03,000852.SH,6009.1844,6086.6158,6008.5447,6070.0368,191764672.0,234296502252.0,1.9553
155,2025-06-04,000852.SH,6067.8272,6124.703,6067.8272,6123.172,186955850.0,232039996402.0,1.904
154,2025-06-05,000852.SH,6125.8903,6174.8499,6101.8461,6167.0149,206077919.0,273238606862.0,2.0986
153,2025-06-06,000852.SH,6164.4097,6169.5679,6137.5651,6152.8446,178339582.0,240362538720.0,1.8159
152,2025-06-09,000852.SH,6161.1381,6226.383,6158.9031,6218.9637,193283632.0,255785048702.0,1.9676
151,2025-06-10,000852.SH,6220.0416,6220.0416,6098.0886,6161.6919,220060485.0,277218151000.0,2.2401
150,2025-06-11,000852.SH,6162.1568,6221.202,6162.1568,6186.5122,197643580.0,243671184608.0,2.0107
149,2025-06-12,000852.SH,6171.5572,6202.7273,6151.0355,6192.22,197018749.0,250824401494.0,2.0035
148,2025-06-13,000852.SH,6174.4316,6183.7141,6088.571,6106.0083,236889547.0,298969326948.0,2.4086
147,2025-06-16,000852.SH,6089.9633,6151.5134,6089.9633,6147.46,197310933.0,253087825584.0,2.0622
146,2025-06-17,000852.SH,6153.1473,6171.1652,6120.5704,6141.4684,208427280.0,260873532301.0,2.1758
145,2025-06-18,000852.SH,6126.18,6143.2094,6086.6935,6135.3858,204105755.0,256463608434.0,2.1304
144,2025-06-19,000852.SH,6127.9379,6146.6422,6028.7167,6048.2243,212217336.0,270827079699.0,2.2142
143,2025-06-20,000852.SH,6039.9913,6061.8405,5997.5898,5999.5914,180857342.0,226531986435.0,1.8864
142,2025-06-23,000852.SH,5966.4954,6083.5271,5965.6633,6078.2224,193558490.0,239995084576.0,2.0183
141,2025-06-24,000852.SH,6082.7439,6194.666,6082.7439,6194.666,233453403.0,303658275674.0,2.4342
140,2025-06-25,000852.SH,6196.1529,6282.1118,6194.1479,6276.1634,247556325.0,334997601176.0,2.581
139,2025-06-26,000852.SH,6272.4429,6310.5358,6244.7814,6247.791,254246495.0,343746329448.0,2.6506
138,2025-06-27,000852.SH,6265.9234,6319.1607,6257.5869,6276.9373,248563352.0,330455014093.0,2.5905
137,2025-06-30,000852.SH,6297.0769,6358.0255,6292.5142,6356.1813,237322973.0,336221160415.0,2.4719
136,2025-07-01,000852.SH,6358.0599,6373.7679,6308.061,6373.7679,243537330.0,334302458347.0,2.535
135,2025-07-02,000852.SH,6358.8725,6358.8725,6284.9999,6309.4837,238580903.0,296643998872.0,2.4834
134,2025-07-03,000852.SH,6306.7451,6349.1446,6295.2252,6342.638,213980765.0,270492479385.0,2.2273
133,2025-07-04,000852.SH,6338.557,6375.0672,6292.1356,6312.1966,238133210.0,304676921481.0,2.4785
132,2025-07-07,000852.SH,6305.0447,6333.5117,6303.8615,6327.139,210477361.0,264834579255.0,2.1897
131,2025-07-08,000852.SH,6321.5525,6408.114,6318.5233,6407.6976,235125583.0,306816858617.0,2.4458
130,2025-07-09,000852.SH,6412.1444,6431.0906,6375.0817,6390.4655,236175589.0,303195813289.0,2.4569
129,2025-07-10,000852.SH,6385.213,6427.7388,6367.6599,6406.5677,240183380.0,296726316908.0,2.4984
128,2025-07-11,000852.SH,6411.3135,6487.4401,6388.4023,6461.0997,282561283.0,352065982159.0,2.9392
127,2025-07-14,000852.SH,6465.506,6474.9337,6443.555,6462.3051,242057801.0,302637448819.0,2.5178
126,2025-07-15,000852.SH,6451.9971,6472.5274,6381.5572,6442.834,269869411.0,347377816360.0,2.8064
125,2025-07-16,000852.SH,6440.5168,6487.8298,6433.5069,6462.063,220230024.0,306082808217.0,2.2902
124,2025-07-17,000852.SH,6458.4136,6535.6713,6451.1529,6535.6713,227831646.0,325983691187.0,2.3691
123,2025-07-18,000852.SH,6546.3622,6563.8171,6521.4998,6552.0741,234461713.0,330217284922.0,2.438
122,2025-07-21,000852.SH,6557.2514,6614.6058,6555.043,6612.2589,276591552.0,359907688649.0,2.8755
121,2025-07-22,000852.SH,6607.8261,6642.235,6597.0477,6637.1035,301659994.0,395915308554.0,3.1361
120,2025-07-23,000852.SH,6634.1232,6667.8582,6594.483,6607.22,294109275.0,378330158759.0,3.0574
119,2025-07-24,000852.SH,6602.1685,6701.12,6602.1685,6701.12,285418219.0,374405610913.0,2.9669
118,2025-07-25,000852.SH,6708.0802,6716.7031,6674.5409,6706.6098,264004798.0,363139664174.0,2.7438
117,2025-07-28,000852.SH,6713.8176,6736.0794,6679.2113,6729.979,252742904.0,359575849641.0,2.6244
116,2025-07-29,000852.SH,6724.315,6773.8843,6684.158,6773.8843,259261236.0,383703631544.0,2.692
115,2025-07-30,000852.SH,6758.3273,6770.8825,6662.9057,6718.4819,268179559.0,392675091206.0,2.7848
114,2025-07-31,000852.SH,6701.156,6750.0775,6639.1227,6661.1862,270138677.0,401821827245.0,2.8053
113,2025-08-01,000852.SH,6665.6417,6702.6788,6625.9283,6670.472,232484670.0,349070970147.0,2.4127
112,2025-08-04,000852.SH,6637.839,6739.7254,6631.1242,6739.6936,213491525.0,329554815219.0,2.2155
111,2025-08-05,000852.SH,6753.5266,6787.4806,6744.0721,6787.4806,223724677.0,348578384503.0,2.3215
110,2025-08-06,000852.SH,6784.1749,6865.017,6774.033,6861.3091,258133888.0,399056054134.0,2.6782
109,2025-08-07,000852.SH,6864.4456,6876.4968,6813.7736,6862.1497,261389600.0,411411186262.0,2.712
108,2025-08-08,000852.SH,6844.4385,6865.8379,6816.0939,6838.1299,251465671.0,381544614397.0,2.6077
107,2025-08-11,000852.SH,6850.5717,6957.4039,6850.5717,6943.9366,260970241.0,401163366844.0,2.7049
106,2025-08-12,000852.SH,6943.666,6963.8035,6894.8459,6963.611,260489869.0,409922645284.0,2.6999
105,2025-08-13,000852.SH,6966.2732,7070.5036,6966.2732,7064.3339,294653874.0,471479346409.0,3.0538
104,2025-08-14,000852.SH,7072.9027,7077.8092,6957.3966,6976.4875,317272936.0,513604373009.0,3.2883
103,2025-08-15,000852.SH,6956.5078,7117.5099,6956.5078,7117.5009,304005226.0,492508504867.0,3.1504
102,2025-08-18,000852.SH,7158.5311,7267.9813,7143.0663,7237.6018,379831263.0,606867233382.0,3.9328
101,2025-08-19,000852.SH,7231.9301,7289.0315,7193.5945,7242.8494,340879045.0,558781044092.0,3.5291
100,2025-08-20,000852.SH,7212.9697,7305.4613,7166.991,7305.4613,324751503.0,517521411019.0,3.3619
99,2025-08-21,000852.SH,7318.7569,7343.1737,7215.338,7253.3429,326822891.0,516507411053.0,3.383
98,2025-08-22,000852.SH,7250.1914,7362.9396,7250.1914,7362.9396,326807492.0,527766039448.0,3.3829
97,2025-08-25,000852.SH,7418.3462,7504.0091,7405.9392,7477.728,408457655.0,660911467974.0,4.2261
96,2025-08-26,000852.SH,7457.77,7526.166,7435.3007,7476.4672,363684661.0,573343123464.0,3.7623
95,2025-08-27,000852.SH,7488.9276,7565.3531,7336.5036,7336.5036,416759265.0,672784131894.0,4.3112
94,2025-08-28,000852.SH,7331.1874,7447.1101,7216.7658,7447.1101,381466435.0,631711691476.0,3.946
93,2025-08-29,000852.SH,7449.8641,7477.2041,7380.8299,7438.6767,327640881.0,565058625663.0,3.389
92,2025-09-01,000852.SH,7475.0003,7502.5918,7424.3412,7501.1483,324220712.0,564568450679.0,3.3535
91,2025-09-02,000852.SH,7498.4447,7499.6024,7258.5892,7313.8824,350435853.0,598514462450.0,3.6246
90,2025-09-03,000852.SH,7336.3859,7361.0283,7182.2909,7206.8758,290288568.0,486667166563.0,3.0025
89,2025-09-04,000852.SH,7214.7204,7254.9988,6939.6649,7041.1544,297622754.0,488595037929.0,3.0784
88,2025-09-05,000852.SH,7046.9581,7248.5769,7017.9463,7245.667,282765931.0,458842754388.0,2.9246
87,2025-09-08,000852.SH,7257.3316,7321.157,7220.5906,7311.0343,307813289.0,495541349344.0,3.1835
86,2025-09-09,000852.SH,7287.4023,7315.9665,7198.3192,7226.0277,282443061.0,431928802540.0,2.9198
85,2025-09-10,000852.SH,7214.2262,7296.001,7179.7573,7230.1678,252674158.0,396104754790.0,2.6121
84,2025-09-11,000852.SH,7215.9279,7399.8854,7161.2808,7399.8854,293975142.0,486236595200.0,3.039
83,2025-09-12,000852.SH,7402.4173,7472.8736,7387.5886,7422.8844,315838793.0,508828451805.0,3.265
82,2025-09-15,000852.SH,7445.4982,7454.2951,7404.4955,7415.5711,301307761.0,475104705372.0,3.1145
81,2025-09-16,000852.SH,7426.4093,7487.0662,7364.733,7483.6282,309010590.0,474734476790.0,3.1941
80,2025-09-17,000852.SH,7478.408,7564.816,7461.4097,7554.8125,301706485.0,493296275783.0,3.1186
79,2025-09-18,000852.SH,7552.2302,7665.9697,7393.1799,7476.402,398600102.0,654022739891.0,4.1187
78,2025-09-19,000852.SH,7473.0215,7520.9193,7405.2905,7438.1887,295895870.0,483203148485.0,3.0564
77,2025-09-22,000852.SH,7457.8861,7489.4784,7418.4645,7489.4784,270362602.0,440515484560.0,2.7918
76,2025-09-23,000852.SH,7500.6181,7504.2308,7261.6656,7408.0691,313260280.0,503959593112.0,3.2347
75,2025-09-24,000852.SH,7375.9106,7534.2223,7342.4699,7534.2223,278912761.0,494397619556.0,2.8799
74,2025-09-25,000852.SH,7521.3165,7563.0794,7487.1194,7506.5124,264403712.0,464745025579.0,2.7301
73,2025-09-26,000852.SH,7476.9372,7516.1106,7396.5847,7397.5894,258750259.0,436863300986.0,2.6703
72,2025-09-29,000852.SH,7415.128,7517.1178,7376.9091,7497.8308,258680184.0,419534690314.0,2.6688
71,2025-09-30,000852.SH,7525.6243,7592.9135,7524.9153,7574.9631,255173785.0,442639611194.0,2.6326
70,2025-10-09,000852.SH,7623.2986,7671.171,7590.4725,7648.0523,303491380.0,530500291415.0,3.1295
69,2025-10-10,000852.SH,7608.2917,7621.9758,7513.166,7533.8201,290429922.0,485703734784.0,2.9944
68,2025-10-13,000852.SH,7250.5787,7535.2069,7250.5787,7519.7636,288400411.0,470990827392.0,2.9734
67,2025-10-14,000852.SH,7580.3927,7611.8255,7342.5996,7373.1522,304412013.0,506690155149.0,3.1386
66,2025-10-15,000852.SH,7384.0113,7484.0488,7315.4827,7483.449,244853965.0,403797525524.0,2.5247
65,2025-10-16,000852.SH,7460.763,7472.7549,7378.2971,7401.8375,234643070.0,374296521876.0,2.4175
64,2025-10-17,000852.SH,7395.8658,7426.2097,7176.9587,7185.4781,254327325.0,383875372638.0,2.6202
63,2025-10-20,000852.SH,7259.4863,7301.9882,7196.2804,7239.1845,218579676.0,328445222617.0,2.2505
62,2025-10-21,000852.SH,7257.1124,7350.9226,7236.6344,7344.0468,237250165.0,348158794787.0,2.4426
61,2025-10-22,000852.SH,7304.964,7349.7969,7278.7127,7312.21,227324503.0,332181328131.0,2.3405
60,2025-10-23,000852.SH,7292.3904,7319.5504,7192.416,7308.0992,231568976.0,328574781927.0,2.383
59,2025-10-24,000852.SH,7340.6692,7419.4072,7340.6692,7419.2352,245559953.0,397473067376.0,2.5271
58,2025-10-27,000852.SH,7483.2951,7511.4144,7430.6195,7495.3831,265344749.0,458169856648.0,2.7262
57,2025-10-28,000852.SH,7462.9114,7534.0514,7443.7011,7479.221,251804249.0,431016068637.0,2.5874
56,2025-10-29,000852.SH,7481.2368,7569.117,7469.0703,7569.117,265846129.0,439161754319.0,2.7316
55,2025-10-30,000852.SH,7560.5999,7569.1562,7476.7009,7485.0848,297385269.0,478507155181.0,3.0557
54,2025-10-31,000852.SH,7480.6583,7583.0326,7480.6583,7506.6746,299745206.0,475587998228.0,3.08
53,2025-11-03,000852.SH,7507.3741,7539.3269,7417.2734,7538.1178,278241705.0,432422773381.0,2.8589
52,2025-11-04,000852.SH,7523.6395,7523.6395,7387.3777,7435.7308,251677413.0,381678891759.0,2.5859
51,2025-11-05,000852.SH,7332.1037,7490.9036,7332.1037,7464.8632,258548178.0,373351692088.0,2.6565
50,2025-11-06,000852.SH,7482.9075,7551.8299,7466.7522,7551.8299,263612959.0,405168970723.0,2.7085
49,2025-11-07,000852.SH,7519.7475,7581.5597,7492.9255,7541.878,267888664.0,419611056738.0,2.7524
48,2025-11-10,000852.SH,7568.7514,7592.7574,7515.684,7563.2535,274361317.0,433797531457.0,2.8167
47,2025-11-11,000852.SH,7579.9084,7598.9881,7530.1438,7540.791,265250731.0,404867228037.0,2.7231
46,2025-11-12,000852.SH,7520.1786,7537.7609,7421.459,7486.3766,266963363.0,390482493659.0,2.7407
45,2025-11-13,000852.SH,7483.6641,7604.8907,7475.5108,7590.5763,275636073.0,420596449342.0,2.8296
44,2025-11-14,000852.SH,7527.8343,7591.3153,7502.7567,7502.7567,271972783.0,406292990194.0,2.792
43,2025-11-17,000852.SH,7514.8395,7544.7234,7487.8078,7523.0758,261156118.0,391318349646.0,2.6806
42,2025-11-18,000852.SH,7508.531,7521.6563,7412.276,7448.1007,277480409.0,418065487002.0,2.8478
41,2025-11-19,000852.SH,7438.1387,7471.732,7348.0371,7387.2084,238393820.0,367172563738.0,2.4466
40,2025-11-20,000852.SH,7429.7001,7439.0443,7332.3212,7340.4118,227536090.0,356711968727.0,2.3352
39,2025-11-21,000852.SH,7235.3258,7274.3341,7067.703,7067.703,284800690.0,408671897438.0,2.9229
38,2025-11-24,000852.SH,7105.642,7190.7229,7064.5978,7156.4085,240655062.0,368993404400.0,2.4692
37,2025-11-25,000852.SH,7195.1,7311.7266,7194.7658,7249.9471,245429429.0,404174105411.0,2.5182
36,2025-11-26,000852.SH,7236.6554,7307.1989,7225.0866,7248.4489,231776824.0,376963938111.0,2.378
35,2025-11-27,000852.SH,7243.7141,7330.5999,7243.7141,7257.454,211277412.0,365625943247.0,2.1669
34,2025-11-28,000852.SH,7257.1654,7334.2097,7239.8544,7334.2097,200680508.0,342185224996.0,2.0582
33,2025-12-01,000852.SH,7356.5131,7388.6182,7342.5963,7386.6811,234411583.0,392320297532.0,2.4042
32,2025-12-02,000852.SH,7364.2041,7364.2041,7299.2721,7313.178,200512477.0,320218841083.0,2.0565
31,2025-12-03,000852.SH,7312.6673,7324.2105,7220.9759,7248.274,214633400.0,335034477208.0,2.2013
30,2025-12-04,000852.SH,7246.8622,7269.9017,7185.911,7248.6573,194839254.0,311315804960.0,1.9981
29,2025-12-05,000852.SH,7244.2771,7346.9992,7194.6607,7342.4924,215727663.0,352805657180.0,2.2124
28,2025-12-08,000852.SH,7359.4882,7446.192,7359.4882,7423.0462,240918995.0,418474779432.0,2.4705
27,2025-12-09,000852.SH,7400.9344,7439.5464,7370.2962,7380.5835,228491428.0,392312852126.0,2.3404
26,2025-12-10,000852.SH,7367.4924,7421.4225,7332.0525,7408.2441,215611134.0,360245249693.0,2.2085
25,2025-12-11,000852.SH,7421.7869,7425.441,7311.9952,7311.9952,234020873.0,381933822513.0,2.397
24,2025-12-12,000852.SH,7312.871,7384.8479,7284.5552,7370.9416,243525183.0,422779414911.0,2.4944
23,2025-12-15,000852.SH,7324.4797,7375.6117,7305.8316,7309.0775,220957697.0,372658890926.0,2.2394
22,2025-12-16,000852.SH,7302.1591,7302.1591,7143.6148,7181.62,230526007.0,361621759667.0,2.3364
21,2025-12-17,000852.SH,7178.3067,7303.3754,7149.0188,7288.7384,220498775.0,366263786190.0,2.2348
20,2025-12-18,000852.SH,7244.6396,7336.7315,7241.8612,7272.4024,200044662.0,348983557161.0,2.0272
19,2025-12-19,000852.SH,7295.6711,7357.0417,7279.9867,7329.8057,219205547.0,362345403570.0,2.2214
18,2025-12-22,000852.SH,7363.064,7433.4281,7363.064,7408.3488,221601886.0,381186010910.0,2.2345
17,2025-12-23,000852.SH,7410.2236,7441.4124,7363.9337,7392.4204,224288566.0,397181525762.0,2.2604
16,2025-12-24,000852.SH,7391.5613,7513.2535,7386.4889,7506.3814,217961455.0,406286039967.0,2.1964
15,2025-12-25,000852.SH,7507.2965,7591.7818,7502.1544,7579.3791,228744917.0,434419255593.0,2.305
14,2025-12-26,000852.SH,7575.9264,7644.8395,7550.0139,7605.5299,266261611.0,473665628418.0,2.6831
13,2025-12-29,000852.SH,7606.435,7637.9096,7574.7748,7594.1575,264064796.0,466873470412.0,2.661
12,2025-12-30,000852.SH,7556.5373,7636.1531,7552.4006,7597.299,263331874.0,468024130591.0,2.6534
11,2025-12-31,000852.SH,7606.6462,7619.2214,7560.7229,7595.2845,244549231.0,440672066748.0,2.4639
