time,direction,signal,close_1000,close_500,next_close_1000,next_close_500,ret_next_1000,ret_next_500,trade_ret
2024-12-02,short_1000_long_500,-1,6313.6077,5943.6245,6303.2758,5932.1207,-0.0016364494740461755,-0.0019354856619895333,-0.00029903618794335785
2024-12-03,long_1000_short_500,1,6303.2758,5932.1207,6204.9448,5879.2695,-0.01559998374178706,-0.008909326474088819,-0.006690657267698241
2024-12-04,long_1000_short_500,1,6204.9448,5879.2695,6285.6007,5901.9859,0.012998649077426094,0.0038638133530022323,0.009134835724423862
2024-12-05,short_1000_long_500,-1,6285.6007,5901.9859,6349.6211,5979.197,0.010185247688418997,0.013082223730829456,0.0028969760424104596
2024-12-06,long_1000_short_500,1,6349.6211,5979.197,6303.2721,5947.1089,-0.00729949067354585,-0.005366623645282176,-0.001932867028263674
2024-12-09,long_1000_short_500,1,6303.2721,5947.1089,6362.0203,5992.0937,0.009320270340225312,0.007564146000420546,0.0017561243398047655
2024-12-10,long_1000_short_500,1,6362.0203,5992.0937,6447.3744,6047.105,0.013416194223712097,0.009180647492211147,0.00423554673150095
2024-12-11,short_1000_long_500,-1,6447.3744,6047.105,6490.1455,6100.3945,0.006633878746052035,0.00881239866018535,0.0021785199141333145
2024-12-12,short_1000_long_500,-1,6490.1455,6100.3945,6354.9883,5988.292,-0.02082498766784191,-0.018376270583812193,0.0024487170840297168
2024-12-13,long_1000_short_500,1,6354.9883,5988.292,6277.5162,5912.6014,-0.01219075415134907,-0.012639764393586828,0.0004490102422377573
2024-12-16,short_1000_long_500,-1,6277.5162,5912.6014,6143.9436,5848.1628,-0.021277937920733736,-0.010898519220321479,0.010379418700412257
2024-12-17,short_1000_long_500,-1,6143.9436,5848.1628,6195.8677,5888.6162,0.008451265731020063,0.00691728349286036,-0.0015339822381597035
2024-12-18,long_1000_short_500,1,6195.8677,5888.6162,6207.1862,5901.9155,0.0018267820663764311,0.002258476278348631,-0.00043169421197220004
2024-12-19,short_1000_long_500,-1,6207.1862,5901.9155,6271.7532,5917.1751,0.010401975697136301,0.0025855334594337975,-0.007816442237702503
2024-12-20,long_1000_short_500,1,6271.7532,5917.1751,6096.3813,5818.551,-0.027962181292465416,-0.01666742969968893,-0.011294751592776486
2024-12-23,short_1000_long_500,-1,6096.3813,5818.551,6164.3605,5895.2595,0.011150746099165332,0.013183436907229895,0.0020326908080645634
2024-12-24,long_1000_short_500,1,6164.3605,5895.2595,6094.6866,5840.2889,-0.011302697173534826,-0.009324542880597586,-0.0019781542929372398
2024-12-25,short_1000_long_500,-1,6094.6866,5840.2889,6160.4518,5887.0605,0.010790579453256788,0.00800843944552132,-0.0027821400077354674
2024-12-26,short_1000_long_500,-1,6160.4518,5887.0605,6171.5653,5899.1665,0.0018040072969973675,0.0020563743144819124,0.00025236701748454493
2024-12-27,long_1000_short_500,1,6171.5653,5899.1665,6145.928,5898.884,-0.004154100095157487,-4.788812114397967e-05,-0.004106211974013507
2024-12-30,long_1000_short_500,1,6145.928,5898.884,5957.7172,5725.7324,-0.030623658461342185,-0.029353281061299086,-0.001270377400043099
2024-12-31,short_1000_long_500,-1,5957.7172,5725.7324,5797.089,5545.8174,-0.026961367014869397,-0.031422181029626906,-0.004460814014757508
2025-01-02,long_1000_short_500,1,5797.089,5545.8174,5625.209,5427.8041,-0.029649363672008544,-0.02127969449553091,-0.008369669176477634
2025-01-03,short_1000_long_500,-1,5625.209,5427.8041,5608.0344,5427.1007,-0.0030531487807831104,-0.00012959200204010202,0.0029235567787430083
2025-01-06,long_1000_short_500,1,5608.0344,5427.1007,5692.041,5484.6847,0.014979687000493458,0.010610453570540912,0.004369233429952546
2025-01-07,short_1000_long_500,-1,5692.041,5484.6847,5661.7793,5461.5861,-0.005316493679507928,-0.004211472721485587,0.0011050209580223402
2025-01-08,long_1000_short_500,1,5661.7793,5461.5861,5672.7796,5456.5863,0.001942905121716798,-0.0009154483529977275,0.0028583534747145256
2025-01-09,short_1000_long_500,-1,5672.7796,5456.5863,5544.9158,5369.2811,-0.02253988503272719,-0.015999966865730686,0.006539918166996506
2025-01-10,long_1000_short_500,1,5544.9158,5369.2811,5559.4725,5381.6974,0.002625233732133525,0.0023124697270924255,0.0003127640050410996
2025-01-13,long_1000_short_500,1,5559.4725,5381.6974,5811.0545,5572.2722,0.04525285447495242,0.03541165283651959,0.009841201638432828
2025-01-14,short_1000_long_500,-1,5811.0545,5572.2722,5775.5709,5522.459,-0.006106223922009435,-0.008939477149016661,-0.0028332532270072264
2025-01-15,long_1000_short_500,1,5775.5709,5522.459,5801.3051,5545.6336,0.0044556980505598975,0.004196427714538098,0.0002592703360217996
2025-01-16,short_1000_long_500,-1,5801.3051,5545.6336,5841.5718,5587.2939,0.006940972644241761,0.0075122705546215585,0.0005712979103797977
2025-01-17,short_1000_long_500,-1,5841.5718,5587.2939,5879.1495,5614.3311,0.006432806321065909,0.004839050976001236,-0.0015937553450646735
2025-01-20,short_1000_long_500,-1,5879.1495,5614.3311,5908.0234,5633.9249,0.004911237586320949,0.0034899616091397245,-0.0014212759771812244
2025-01-21,short_1000_long_500,-1,5908.0234,5633.9249,5855.7393,5607.0594,-0.00884967720337737,-0.004768522917300455,0.004081154286076916
2025-01-22,short_1000_long_500,-1,5855.7393,5607.0594,5829.0329,5584.2548,-0.00456072216193093,-0.004067122955751179,0.0004935992061797512
2025-01-23,long_1000_short_500,1,5829.0329,5584.2548,5938.1301,5649.9504,0.018716175027936544,0.01176443453117515,0.006951740496761394
2025-01-24,short_1000_long_500,-1,5938.1301,5649.9504,5846.0686,5589.3432,-0.015503449478144748,-0.01072703222315008,0.004776417254994669
2025-01-27,long_1000_short_500,1,5846.0686,5589.3432,5881.4366,5614.3872,0.006049877690453398,0.0044806695713370814,0.0015692081191163165
2025-02-05,long_1000_short_500,1,5881.4366,5614.3872,6041.8337,5747.9012,0.027271755339503212,0.02378068972514047,0.0034910656143627428
2025-02-06,short_1000_long_500,-1,6041.8337,5747.9012,6134.0545,5833.9883,0.015263710419570087,0.014977136350221132,-0.0002865740693489549
2025-02-07,short_1000_long_500,-1,6134.0545,5833.9883,6210.5471,5888.5509,0.012470153305615295,0.009352538468409444,-0.003117614837205851
2025-02-10,long_1000_short_500,1,6210.5471,5888.5509,6190.1739,5858.2805,-0.0032804195301892047,-0.005140551642340396,0.0018601321121511916
2025-02-11,long_1000_short_500,1,6190.1739,5858.2805,6284.6107,5940.5299,0.015255920354676933,0.014039853503088562,0.001216066851588371
2025-02-12,short_1000_long_500,-1,6284.6107,5940.5299,6212.4968,5898.2611,-0.011474680523966274,-0.007115324846694304,0.00435935567727197
2025-02-13,long_1000_short_500,1,6212.4968,5898.2611,6248.8345,5947.796,0.005849129773394912,0.008398220960411651,-0.0025490911870167388
2025-02-14,long_1000_short_500,1,6248.8345,5947.796,6281.5658,5948.7197,0.005237984779401739,0.00015530122418438985,0.005082683555217349
2025-02-17,short_1000_long_500,-1,6281.5658,5948.7197,6142.138,5840.7112,-0.022196344739396134,-0.01815659594786423,0.004039748791531905
2025-02-18,long_1000_short_500,1,6142.138,5840.7112,6288.529,5943.8823,0.023833883250425236,0.01766413309392889,0.006169750156496345
2025-02-19,long_1000_short_500,1,6288.529,5943.8823,6334.4143,5957.5465,0.007296666676738006,0.0022988678628443893,0.004997798813893617
2025-02-20,long_1000_short_500,1,6334.4143,5957.5465,6449.2279,6057.0648,0.018125369538901204,0.016704577966785372,0.0014207915721158315
2025-02-21,short_1000_long_500,-1,6449.2279,6057.0648,6464.0235,6044.973,0.002294166096999062,-0.0019963134619263023,-0.004290479558925364
2025-02-24,long_1000_short_500,1,6464.0235,6044.973,6435.4284,5979.9653,-0.004423730823379657,-0.010754009984825452,0.006330279161445795
2025-02-25,long_1000_short_500,1,6435.4284,5979.9653,6524.4057,6051.7401,0.013826165791853251,0.012002544563260331,0.0018236212285929199
2025-02-26,long_1000_short_500,1,6524.4057,6051.7401,6499.5301,6028.9856,-0.0038126997528679096,-0.003759992931619771,-5.2706821248138525e-05
2025-02-27,long_1000_short_500,1,6499.5301,6028.9856,6270.4186,5859.8708,-0.03525047141484894,-0.028050290914610976,-0.007200180500237963
2025-02-28,long_1000_short_500,1,6270.4186,5859.8708,6273.6699,5885.7696,0.0005185140271177779,0.00441968788799918,-0.0039011738608814017
2025-03-03,long_1000_short_500,1,6273.6699,5885.7696,6357.6277,5937.6302,0.013382565761070664,0.008811184182269116,0.004571381578801548
2025-03-04,long_1000_short_500,1,6357.6277,5937.6302,6398.237,5950.7034,0.006387492617725865,0.002201753824278452,0.004185738793447413
2025-03-05,short_1000_long_500,-1,6398.237,5950.7034,6534.9711,6047.7734,0.02137059005472919,0.016312357292080693,-0.005058232762648496
2025-03-06,long_1000_short_500,1,6534.9711,6047.7734,6507.7645,6013.7747,-0.004163231877184481,-0.005621688802030844,0.001458456924846363
2025-03-07,long_1000_short_500,1,6507.7645,6013.7747,6520.9725,6013.6191,0.0020295755938923854,-2.5873932390618748e-05,0.002055449526283004
2025-03-10,long_1000_short_500,1,6520.9725,6013.6191,6551.7341,6044.9742,0.004717333189182993,0.0052140149681245695,-0.0004966817789415767
2025-03-11,long_1000_short_500,1,6551.7341,6044.9742,6566.9679,6040.4965,0.002325155411908364,-0.0007407310357089303,0.0030658864476172942
2025-03-12,short_1000_long_500,-1,6566.9679,6040.4965,6466.8509,5993.967,-0.015245544294498425,-0.007702926406794597,0.007542617887703829
2025-03-13,long_1000_short_500,1,6466.8509,5993.967,6571.1707,6099.9809,0.01613146825450995,0.017686767377931734,-0.0015552991234217828
2025-03-14,short_1000_long_500,-1,6571.1707,6099.9809,6589.5655,6108.0176,0.0027993185445631674,0.001317495928552903,-0.0014818226160102643
2025-03-17,short_1000_long_500,-1,6589.5655,6108.0176,6611.9263,6133.3018,0.003393364858426562,0.004139510010580105,0.0007461451521535434
2025-03-18,short_1000_long_500,-1,6611.9263,6133.3018,6564.6767,6101.4369,-0.007146117161045851,-0.005195390841520431,0.0019507263195254199
2025-03-19,long_1000_short_500,1,6564.6767,6101.4369,6535.0624,6059.4859,-0.004511158942526516,-0.006875593517979395,0.0023644345754528784
2025-03-20,long_1000_short_500,1,6535.0624,6059.4859,6405.611,5971.9302,-0.019808747350293032,-0.014449361124843962,-0.00535938622544907
2025-03-21,long_1000_short_500,1,6405.611,5971.9302,6360.3412,5969.0789,-0.007067210294224857,-0.00047745032251034214,-0.006589759971714515
2025-03-24,short_1000_long_500,-1,6360.3412,5969.0789,6310.7641,5946.951,-0.007794723339684895,-0.0037070878724689837,0.004087635467215911
2025-03-25,long_1000_short_500,1,6310.7641,5946.951,6334.9077,5948.4986,0.00382578077985829,0.0002602341939592634,0.0035655465858990265
2025-03-26,long_1000_short_500,1,6334.9077,5948.4986,6328.7665,5957.6017,-0.0009694221748487442,0.001530318927871921,-0.002499741102720665
2025-03-27,long_1000_short_500,1,6328.7665,5957.6017,6268.3214,5916.0314,-0.009550850074813155,-0.006977690368256795,-0.0025731597065563605
2025-03-28,short_1000_long_500,-1,6268.3214,5916.0314,6226.6488,5857.7721,-0.006648127519434444,-0.00984769959131715,-0.003199572071882706
2025-03-31,short_1000_long_500,-1,6226.6488,5857.7721,6259.4838,5892.8502,0.005273302069003893,0.005988300569084837,0.0007149985000809433
2025-04-01,long_1000_short_500,1,6259.4838,5892.8502,6277.2533,5899.0865,0.0028388123634093265,0.0010582824589704387,0.0017805299044388878
2025-04-02,short_1000_long_500,-1,6277.2533,5899.0865,6203.257,5845.5045,-0.011788006069470058,-0.009083101256440407,0.0027049048130296516
2025-04-03,long_1000_short_500,1,6203.257,5845.5045,5496.4427,5287.0333,-0.11394244990978131,-0.09553858011742189,-0.018403869792359417
2025-04-07,short_1000_long_500,-1,5496.4427,5287.0333,5530.0189,5326.914,0.006108714641926527,0.007543114963924902,0.0014344003219983747
2025-04-08,long_1000_short_500,1,5530.0189,5326.914,5652.3303,5439.7716,0.02211771825951625,0.021186300360771737,0.0009314178987445132
2025-04-09,short_1000_long_500,-1,5652.3303,5439.7716,5784.5853,5544.0646,0.02339831414310667,0.019172312308112227,-0.004226001834994442
2025-04-10,short_1000_long_500,-1,5784.5853,5544.0646,5862.1876,5581.3184,0.013415360993985326,0.0067195825964943,-0.006695778397491026
2025-04-11,long_1000_short_500,1,5862.1876,5581.3184,5938.5262,5627.1375,0.013022203520064668,0.008209368596495015,0.004812834923569653
2025-04-14,long_1000_short_500,1,5938.5262,5627.1375,5914.0286,5602.534,-0.004125198605674396,-0.004372294083803685,0.0002470954781292889
2025-04-15,long_1000_short_500,1,5914.0286,5602.534,5835.348,5556.8642,-0.01330406146497154,-0.008151632814722753,-0.005152428650248786
2025-04-16,long_1000_short_500,1,5835.348,5556.8642,5839.5639,5557.0105,0.0007224761916513334,2.6327798329228713e-05,0.0006961483933221047
2025-04-17,long_1000_short_500,1,5839.5639,5557.0105,5831.6869,5560.7207,-0.0013489020986653388,0.0006676611462224091,-0.002016563244887748
2025-04-18,short_1000_long_500,-1,5831.6869,5560.7207,5952.6374,5642.3805,0.020740225268266688,0.014685110870610751,-0.006055114397655936
2025-04-21,long_1000_short_500,1,5952.6374,5642.3805,5949.3123,5624.209,-0.0005585927340375774,-0.0032205378563179288,0.0026619451222803514
2025-04-22,long_1000_short_500,1,5949.3123,5624.209,5984.5833,5634.9487,0.0059285843844507635,0.00190954852495695,0.004019035859493814
2025-04-23,short_1000_long_500,-1,5984.5833,5634.9487,5920.4776,5605.8796,-0.010711806785277722,-0.005158715996828822,0.0055530907884489
2025-04-24,long_1000_short_500,1,5920.4776,5605.8796,5939.5021,5627.1804,0.0032133387346993114,0.0037997248460348576,-0.0005863861113355462
2025-04-25,short_1000_long_500,-1,5939.5021,5627.1804,5877.0566,5598.2951,-0.010513591703250613,-0.005133174689050279,0.005380417014200334
2025-04-28,long_1000_short_500,1,5877.0566,5598.2951,5903.3812,5604.9057,0.004479214986631286,0.0011808237832979795,0.0032983912033333063
2025-04-29,long_1000_short_500,1,5903.3812,5604.9057,5950.1169,5631.8249,0.007916768105708627,0.0048027926678586574,0.0031139754378499696
2025-04-30,long_1000_short_500,1,5950.1169,5631.8249,6102.9221,5740.3338,0.025681041661551163,0.019267094046194533,0.00641394761535663
2025-05-06,short_1000_long_500,-1,6102.9221,5740.3338,6111.4946,5750.2911,0.001404654993056642,0.0017346203804384785,0.00032996538738183645
2025-05-07,short_1000_long_500,-1,6111.4946,5750.2911,6158.0774,5773.8056,0.007622161688566331,0.004089271237068148,-0.003532890451498183
2025-05-08,short_1000_long_500,-1,6158.0774,5773.8056,6082.0817,5721.7225,-0.01234081598259884,-0.00902058427460739,0.00332023170799145
2025-05-09,long_1000_short_500,1,6082.0817,5721.7225,6167.4606,5793.6743,0.014037775914782724,0.012575199164237771,0.0014625767505449527
2025-05-12,short_1000_long_500,-1,6167.4606,5793.6743,6151.0098,5781.6683,-0.0026673538862981294,-0.0020722600854520268,0.0005950938008461026
2025-05-13,long_1000_short_500,1,6151.0098,5781.6683,6160.3697,5799.1191,0.0015216851060781966,0.003018298369001915,-0.0014966132629237183
2025-05-14,short_1000_long_500,-1,6160.3697,5799.1191,6057.0357,5715.2966,-0.01677399328809759,-0.014454350489197632,0.002319642798899957
2025-05-15,long_1000_short_500,1,6057.0357,5715.2966,6068.1165,5715.8491,0.0018294097226470019,9.667039852323533e-05,0.0017327393241237665
2025-05-16,short_1000_long_500,-1,6068.1165,5715.8491,6095.3369,5720.7949,0.0044858070869271405,0.0008652782663558511,-0.0036205288205712893
2025-05-19,long_1000_short_500,1,6095.3369,5720.7949,6146.0166,5747.367,0.008314503501849035,0.0046448265432483815,0.003669676958600654
2025-05-20,long_1000_short_500,1,6146.0166,5747.367,6132.1809,5757.9225,-0.002251165413383327,0.0018365801244291102,-0.004087745537812437
2025-05-21,long_1000_short_500,1,6132.1809,5757.9225,6066.1031,5703.2797,-0.010775579043990735,-0.009490020054976345,-0.0012855589890143904
2025-05-22,short_1000_long_500,-1,6066.1031,5703.2797,5989.6752,5653.0436,-0.012599175902565984,-0.008808282714943827,0.0037908931876221574
2025-05-23,long_1000_short_500,1,5989.6752,5653.0436,6028.7861,5669.4609,0.006529719674950085,0.002904152375545088,0.003625567299404997
2025-05-26,short_1000_long_500,-1,6028.7861,5669.4609,6008.4599,5652.1454,-0.0033715244931314947,-0.0030541704591348084,0.00031735403399668627
2025-05-27,long_1000_short_500,1,6008.4599,5652.1454,5984.4557,5637.2378,-0.003995067022083187,-0.0026375117667709613,-0.001357555255312226
2025-05-28,short_1000_long_500,-1,5984.4557,5637.2378,6089.5778,5719.9101,0.017565858161503245,0.014665391621407231,-0.002900466540096014
2025-05-29,short_1000_long_500,-1,6089.5778,5719.9101,6026.5603,5671.0723,-0.010348418571809681,-0.008538211116290162,0.0018102074555195191
2025-05-30,short_1000_long_500,-1,6026.5603,5671.0723,6070.0368,5694.8385,0.007214148342629123,0.00419077711282223,-0.0030233712298068927
2025-06-03,long_1000_short_500,1,6070.0368,5694.8385,6123.172,5739.0058,0.008753686633333091,0.007755672087979226,0.0009980145453538647
2025-06-04,short_1000_long_500,-1,6123.172,5739.0058,6167.0149,5769.9675,0.0071601614326692875,0.0053949588271891,-0.0017652026054801873
2025-06-05,short_1000_long_500,-1,6167.0149,5769.9675,6152.8446,5762.0778,-0.002297756731542755,-0.0013673733864184578,0.0009303833451242971
2025-06-06,short_1000_long_500,-1,6152.8446,5762.0778,6218.9637,5805.6543,0.010746102705080585,0.0075626365197638545,-0.00318346618531673
2025-06-09,short_1000_long_500,-1,6218.9637,5805.6543,6161.6919,5757.9921,-0.00920921921444895,-0.008209617303600036,0.000999601910848913
2025-06-10,long_1000_short_500,1,6161.6919,5757.9921,6186.5122,5792.9464,0.004028163108902083,0.006070571024229032,-0.002042407915326949
2025-06-11,long_1000_short_500,1,6186.5122,5792.9464,6192.22,5799.9319,0.000922620018433129,0.0012058630475157983,-0.0002832430290826693
2025-06-12,short_1000_long_500,-1,6192.22,5799.9319,6106.0083,5740.2397,-0.013922583499940244,-0.01029187946155019,0.0036307040383900535
2025-06-13,short_1000_long_500,-1,6106.0083,5740.2397,6147.46,5767.8083,0.006788674034393205,0.004802691427676642,-0.001985982606716563
2025-06-16,short_1000_long_500,-1,6147.46,5767.8083,6141.4684,5750.9122,-0.0009746464393424192,-0.0029293796050745557,-0.0019547331657321365
2025-06-17,long_1000_short_500,1,6141.4684,5750.9122,6135.3858,5745.8714,-0.0009904146050804252,-0.0008765218150956766,-0.00011389278998474861
2025-06-18,short_1000_long_500,-1,6135.3858,5745.8714,6048.2243,5676.8317,-0.01420636009556242,-0.012015531708558624,0.002190828387003796
2025-06-19,short_1000_long_500,-1,6048.2243,5676.8317,5999.5914,5639.513,-0.008040855892199605,-0.006573860556760902,0.0014669953354387033
2025-06-20,long_1000_short_500,1,5999.5914,5639.513,6078.2224,5674.1704,0.013106059189297303,0.006145459723206681,0.006960599466090622
2025-06-23,long_1000_short_500,1,6078.2224,5674.1704,6194.666,5765.8373,0.0191575089453786,0.016155119345728552,0.003002389599650046
2025-06-24,long_1000_short_500,1,6194.666,5765.8373,6276.1634,5862.5529,0.013156060391310787,0.016773903765893605,-0.0036178433745828187
2025-06-25,short_1000_long_500,-1,6276.1634,5862.5529,6247.791,5838.2454,-0.004520659866822485,-0.004146231243388865,0.00037442862343362027
2025-06-26,short_1000_long_500,-1,6247.791,5838.2454,6276.9373,5863.7282,0.00466505681768159,0.004364804535280431,-0.00030025228240115887
2025-06-27,short_1000_long_500,-1,6276.9373,5863.7282,6356.1813,5915.3876,0.012624628256203918,0.008809992250323084,-0.0038146360058808337
2025-06-30,short_1000_long_500,-1,6356.1813,5915.3876,6373.7679,5934.67,0.0027668499638295874,0.0032597018663662602,0.0004928519025366729
2025-07-01,long_1000_short_500,1,6373.7679,5934.67,6309.4837,5892.9505,-0.010085745356369191,-0.0070297927264700855,-0.0030559526298991058
2025-07-02,long_1000_short_500,1,6309.4837,5892.9505,6342.638,5922.66,0.005254677177468636,0.005041532251119252,0.00021314492634938453
2025-07-03,short_1000_long_500,-1,6342.638,5922.66,6312.1966,5911.4352,-0.004799485639886747,-0.001895229508362739,0.002904256131524008
2025-07-04,long_1000_short_500,1,6312.1966,5911.4352,6327.139,5900.4056,0.0023672266481686854,-0.001865807477683279,0.004233034125851964
2025-07-07,long_1000_short_500,1,6327.139,5900.4056,6407.6976,5977.7437,0.01273223174012772,0.013107251474373305,-0.0003750197342455852
2025-07-08,short_1000_long_500,-1,6407.6976,5977.7437,6390.4655,5953.4871,-0.0026892810921663735,-0.0040578186716168085,-0.001368537579450435
2025-07-09,short_1000_long_500,-1,6390.4655,5953.4871,6406.5677,5983.0505,0.0025197225460336092,0.004965728404786596,0.0024460058587529865
2025-07-10,long_1000_short_500,1,6406.5677,5983.0505,6461.0997,6027.0789,0.008511890071808637,0.00735885481829035,0.0011530352535182864
2025-07-11,long_1000_short_500,1,6461.0997,6027.0789,6462.3051,6020.8585,0.00018656266827155044,-0.0010320754221418982,0.0012186380904134486
2025-07-14,short_1000_long_500,-1,6462.3051,6020.8585,6442.834,6018.7583,-0.0030130270389121527,-0.0003488206872823696,0.002664206351629783
2025-07-15,short_1000_long_500,-1,6442.834,6018.7583,6462.063,6017.1947,0.0029845561751242755,-0.00025978780374025234,-0.003244343978864528
2025-07-16,long_1000_short_500,1,6462.063,6017.1947,6535.6713,6082.4644,0.011390836022489914,0.01084719761519426,0.0005436384072956546
2025-07-17,short_1000_long_500,-1,6535.6713,6082.4644,6552.0741,6099.6104,0.0025097345394342607,0.0028189231983009044,0.0003091886588666437
2025-07-18,long_1000_short_500,1,6552.0741,6099.6104,6612.2589,6161.3086,0.009185610400834765,0.010115105056546003,-0.0009294946557112382
2025-07-21,long_1000_short_500,1,6612.2589,6161.3086,6637.1035,6213.4072,0.0037573543891331607,0.008455768633306215,-0.004698414244173055
2025-07-22,long_1000_short_500,1,6637.1035,6213.4072,6607.22,6196.7577,-0.0045024911845957805,-0.002679608701647518,-0.0018228824829482626
2025-07-23,short_1000_long_500,-1,6607.22,6196.7577,6701.12,6293.5984,0.014211725960388666,0.015627640241605567,0.0014159142812169012
2025-07-24,long_1000_short_500,1,6701.12,6293.5984,6706.6098,6299.5908,0.0008192361873835541,0.0009521421004556885,-0.0001329059130721344
2025-07-25,long_1000_short_500,1,6706.6098,6299.5908,6729.979,6323.4198,0.0034845027065686374,0.0037826266429876743,-0.0002981239364190369
2025-07-28,short_1000_long_500,-1,6729.979,6323.4198,6773.8843,6356.1327,0.006523839078844018,0.005173292464308643,-0.001350546614535375
2025-07-29,short_1000_long_500,-1,6773.8843,6356.1327,6718.4819,6314.6873,-0.008178822894864046,-0.006520537244290137,0.0016582856505739096
2025-07-30,short_1000_long_500,-1,6718.4819,6314.6873,6661.1862,6226.3432,-0.008528072390877384,-0.01399025728479053,-0.005462184893913147
2025-07-31,short_1000_long_500,-1,6661.1862,6226.3432,6670.472,6213.2014,0.0013940159787155793,-0.002110677098557723,-0.003504693077273302
2025-08-01,long_1000_short_500,1,6670.472,6213.2014,6739.6936,6261.7313,0.010377316627668831,0.007810772076372707,0.002566544551296124
2025-08-04,long_1000_short_500,1,6739.6936,6261.7313,6787.4806,6303.2359,0.007090381675511237,0.006628294637938126,0.0004620870375731112
2025-08-05,short_1000_long_500,-1,6787.4806,6303.2359,6861.3091,6357.3769,0.010877158160864653,0.008589397709198865,-0.002287760451665788
2025-08-06,long_1000_short_500,1,6861.3091,6357.3769,6862.1497,6337.5425,0.00012251306387001115,-0.003119903116016398,0.0032424161798864093
2025-08-07,long_1000_short_500,1,6862.1497,6337.5425,6838.1299,6323.4999,-0.003500331681776103,-0.0022157800125205407,-0.0012845516692555625
2025-08-08,short_1000_long_500,-1,6838.1299,6323.4999,6943.9366,6391.7595,0.015473046219844466,0.010794591773457762,-0.004678454446386704
2025-08-11,short_1000_long_500,-1,6943.9366,6391.7595,6963.611,6418.1595,0.0028333207996167342,0.004130318107244069,0.0012969973076273345
2025-08-12,short_1000_long_500,-1,6963.611,6418.1595,7064.3339,6508.0978,0.014464176703724574,0.014013098303337523,-0.0004510784003870505
2025-08-13,short_1000_long_500,-1,7064.3339,6508.0978,6976.4875,6429.8462,-0.012435199304494882,-0.012023728346553075,0.0004114709579418063
2025-08-14,long_1000_short_500,1,6976.4875,6429.8462,7117.5009,6568.57,0.02021266432427482,0.02157497950728593,-0.001362315183011109
2025-08-15,long_1000_short_500,1,7117.5009,6568.57,7237.6018,6668.1726,0.016874026668546094,0.015163513519685479,0.0017105131488606151
2025-08-18,short_1000_long_500,-1,7237.6018,6668.1726,7242.8494,6655.3105,0.0007250467965782548,-0.0019288792854582626,-0.0026539260820365174
2025-08-19,short_1000_long_500,-1,7242.8494,6655.3105,7305.4613,6728.0692,0.00864465026706207,0.010932427570434111,0.0022877773033720405
2025-08-20,long_1000_short_500,1,7305.4613,6728.0692,7253.3429,6704.1657,-0.0071341696108909725,-0.0035528023403802456,-0.003581367270510727
2025-08-21,long_1000_short_500,1,7253.3429,6704.1657,7362.9396,6822.8469,0.015109819225560095,0.01770260541143842,-0.0025927861858783263
2025-08-22,short_1000_long_500,-1,7362.9396,6822.8469,7477.728,6951.8955,0.015590023310798395,0.018914186686498802,0.0033241633757004063
2025-08-25,short_1000_long_500,-1,7477.728,6951.8955,7476.4672,6964.0653,-0.00016860736309209923,0.0017505729192852648,0.001919180282377364
2025-08-26,long_1000_short_500,1,7476.4672,6964.0653,7336.5036,6862.5624,-0.018720552937087742,-0.014575236679644665,-0.004145316257443077
2025-08-27,short_1000_long_500,-1,7336.5036,6862.5624,7447.1101,7011.1602,0.015076186972770023,0.021653398736308782,0.0065772117635387595
2025-08-28,short_1000_long_500,-1,7447.1101,7011.1602,7438.6767,7043.9416,-0.0011324392800369232,0.004675602762578501,0.0058080420426154244
2025-08-29,short_1000_long_500,-1,7438.6767,7043.9416,7501.1483,7110.2882,0.008398214160860062,0.009418959407613503,0.0010207452467534406
2025-09-01,short_1000_long_500,-1,7501.1483,7110.2882,7313.8824,6961.6894,-0.02496496436418938,-0.020899124735900276,0.004065839628289103
2025-09-02,long_1000_short_500,1,7313.8824,6961.6894,7206.8758,6868.4615,-0.014630615335023744,-0.013391562685919345,-0.0012390526491043996
2025-09-03,short_1000_long_500,-1,7206.8758,6868.4615,7041.1544,6698.4474,-0.022994901618812347,-0.024752864961097965,-0.0017579633422856178
2025-09-04,long_1000_short_500,1,7041.1544,6698.4474,7245.667,6913.9532,0.02904532245451108,0.0321725001527966,-0.0031271776982855215
2025-09-05,short_1000_long_500,-1,7245.667,6913.9532,7311.0343,6992.1169,0.00902157109897539,0.011305211033247886,0.0022836399342724967
2025-09-08,long_1000_short_500,1,7311.0343,6992.1169,7226.0277,6928.9651,-0.011627164709102855,-0.009031857004564658,-0.0025953077045381967
2025-09-09,long_1000_short_500,1,7226.0277,6928.9651,7230.1678,6932.1092,0.0005729427248113428,0.00045376184677259346,0.00011918087803874933
2025-09-10,short_1000_long_500,-1,7230.1678,6932.1092,7399.8854,7122.7051,0.023473535427490422,0.027494647660772698,0.004021112233282276
2025-09-11,short_1000_long_500,-1,7399.8854,7122.7051,7422.8844,7147.7489,0.0031080211052998408,0.0035160517876837716,0.0004080306823839308
2025-09-12,long_1000_short_500,1,7422.8844,7147.7489,7415.5711,7137.3627,-0.0009852369518242865,-0.0014530728688580963,0.0004678359170338098
2025-09-15,long_1000_short_500,1,7415.5711,7137.3627,7483.6282,7190.9928,0.009177593887542912,0.007513993929438412,0.0016635999581045002
2025-09-16,long_1000_short_500,1,7483.6282,7190.9928,7554.8125,7260.0353,0.009512003816544379,0.009601247271447733,-8.924345490335384e-05
