number,time,thscode,open,high,low,close,amount,volume
239,2025-03-04,IMZL.CFE,6184.8000000000,6306.0000000000,6169.0000000000,6279.2000000000,22493144.2159999982,179630.0000000000
238,2025-03-05,IMZL.CFE,6285.0000000000,6329.8000000000,6233.2000000000,6313.0000000000,22910141.2600000016,182519.0000000000
237,2025-03-06,IMZL.CFE,6352.8000000000,6504.4000000000,6352.2000000000,6475.8000000000,24226206.7080000006,187916.0000000000
236,2025-03-07,IMZL.CFE,6455.0000000000,6500.0000000000,6417.8000000000,6452.8000000000,21414375.7840000018,165679.0000000000
235,2025-03-10,IMZL.CFE,6458.0000000000,6476.2000000000,6373.6000000000,6427.4000000000,19810843.8920000009,154299.0000000000
234,2025-03-11,IMZL.CFE,6371.0000000000,6491.0000000000,6365.0000000000,6490.0000000000,21971355.8319999985,170671.0000000000
233,2025-03-12,IMZL.CFE,6525.0000000000,6587.0000000000,6482.2000000000,6513.8000000000,21610119.7080000006,165499.0000000000
232,2025-03-13,IMZL.CFE,6507.0000000000,6520.6000000000,6360.2000000000,6426.0000000000,24351809.3520000018,189598.0000000000
231,2025-03-14,IMZL.CFE,6428.4000000000,6568.0000000000,6389.2000000000,6562.8000000000,24704875.9400000013,190307.0000000000
230,2025-03-17,IMZL.CFE,6563.0000000000,6573.0000000000,6523.2000000000,6543.4000000000,15381744.8159999996,117429.0000000000
229,2025-03-18,IMZL.CFE,6566.8000000000,6634.4000000000,6555.6000000000,6577.0000000000,14913529.7239999995,113170.0000000000
228,2025-03-19,IMZL.CFE,6560.0000000000,6584.0000000000,6506.0000000000,6550.0000000000,15070605.4360000007,115152.0000000000
227,2025-03-20,IMZL.CFE,6540.0000000000,6582.8000000000,6493.8000000000,6534.2000000000,11331314.5920000002,86603.0000000000
226,2025-03-21,IMZL.CFE,6285.0000000000,6305.4000000000,6144.6000000000,6177.4000000000,16668339.0120000001,134047.0000000000
225,2025-03-24,IMZL.CFE,6186.4000000000,6189.4000000000,6063.0000000000,6142.8000000000,17152762.1840000004,139956.0000000000
224,2025-03-25,IMZL.CFE,6132.6000000000,6167.0000000000,6069.2000000000,6115.6000000000,16977120.9759999998,138822.0000000000
223,2025-03-26,IMZL.CFE,6118.0000000000,6185.0000000000,6113.0000000000,6129.4000000000,15223290.7359999996,123686.0000000000
222,2025-03-27,IMZL.CFE,6118.4000000000,6202.2000000000,6044.0000000000,6143.4000000000,18572634.3200000003,151417.0000000000
221,2025-03-28,IMZL.CFE,6149.0000000000,6180.0000000000,6066.2000000000,6078.4000000000,16705104.9639999997,136714.0000000000
220,2025-03-31,IMZL.CFE,6050.4000000000,6092.0000000000,5979.8000000000,6049.0000000000,19219128.9039999992,159321.0000000000
219,2025-04-01,IMZL.CFE,6068.8000000000,6117.6000000000,6059.2000000000,6064.2000000000,14335280.6799999997,117820.0000000000
218,2025-04-02,IMZL.CFE,6072.2000000000,6141.0000000000,6063.0000000000,6100.0000000000,13009280.7080000006,106534.0000000000
217,2025-04-03,IMZL.CFE,6069.8000000000,6134.8000000000,6000.4000000000,6031.8000000000,20669259.1359999999,170579.0000000000
216,2025-04-07,IMZL.CFE,5749.0000000000,5838.8000000000,5432.6000000000,5432.6000000000,21684042.8119999990,194726.0000000000
215,2025-04-08,IMZL.CFE,5500.0000000000,5500.2000000000,5202.0000000000,5313.6000000000,29694043.7320000008,277947.0000000000
214,2025-04-09,IMZL.CFE,5202.2000000000,5488.0000000000,5053.2000000000,5429.6000000000,32641643.0000000000,307215.0000000000
213,2025-04-10,IMZL.CFE,5550.4000000000,5701.2000000000,5549.0000000000,5578.2000000000,25035422.3920000009,222566.0000000000
212,2025-04-11,IMZL.CFE,5555.0000000000,5746.6000000000,5545.0000000000,5672.2000000000,21797306.9600000009,192909.0000000000
211,2025-04-14,IMZL.CFE,5733.0000000000,5769.8000000000,5690.0000000000,5693.0000000000,15258459.7239999995,133293.0000000000
210,2025-04-15,IMZL.CFE,5689.8000000000,5722.0000000000,5637.0000000000,5680.4000000000,14389164.7320000008,126870.0000000000
209,2025-04-16,IMZL.CFE,5660.0000000000,5667.8000000000,5554.6000000000,5603.0000000000,17517610.7600000016,156339.0000000000
208,2025-04-17,IMZL.CFE,5588.0000000000,5715.0000000000,5578.0000000000,5653.8000000000,17708660.5040000007,156019.0000000000
207,2025-04-18,IMZL.CFE,5649.0000000000,5699.0000000000,5593.8000000000,5642.0000000000,16984659.3240000010,150566.0000000000
206,2025-04-21,IMZL.CFE,5627.6000000000,5783.0000000000,5603.6000000000,5770.0000000000,15734603.6400000006,137318.0000000000
205,2025-04-22,IMZL.CFE,5770.2000000000,5802.8000000000,5732.2000000000,5769.6000000000,15028108.5840000007,130317.0000000000
204,2025-04-23,IMZL.CFE,5840.0000000000,5873.2000000000,5791.8000000000,5820.0000000000,17054699.1160000004,146296.0000000000
203,2025-04-24,IMZL.CFE,5805.0000000000,5823.0000000000,5730.8000000000,5767.4000000000,15603366.0639999993,135094.0000000000
202,2025-04-25,IMZL.CFE,5788.0000000000,5840.0000000000,5744.0000000000,5786.6000000000,17115874.1440000013,147686.0000000000
201,2025-04-28,IMZL.CFE,5780.0000000000,5794.6000000000,5700.0000000000,5729.0000000000,13866666.6840000004,120927.0000000000
200,2025-04-29,IMZL.CFE,5719.0000000000,5787.6000000000,5700.0000000000,5773.6000000000,13372787.0840000007,116166.0000000000
199,2025-04-30,IMZL.CFE,5785.0000000000,5833.0000000000,5775.0000000000,5801.4000000000,12649381.3359999992,108819.0000000000
198,2025-05-06,IMZL.CFE,5855.0000000000,5955.0000000000,5852.0000000000,5953.2000000000,12712410.0519999992,107389.0000000000
197,2025-05-07,IMZL.CFE,6015.0000000000,6090.0000000000,5920.4000000000,5955.2000000000,18944629.6039999984,158085.0000000000
196,2025-05-08,IMZL.CFE,5945.0000000000,6042.8000000000,5945.0000000000,6018.8000000000,15028031.0439999998,125065.0000000000
195,2025-05-09,IMZL.CFE,6012.8000000000,6012.8000000000,5911.6000000000,5945.2000000000,14845821.2559999991,124744.0000000000
194,2025-05-12,IMZL.CFE,6002.0000000000,6039.0000000000,5975.2000000000,6037.0000000000,16106796.6119999997,134023.0000000000
193,2025-05-13,IMZL.CFE,6075.4000000000,6079.6000000000,5981.0000000000,5996.6000000000,15934063.9719999991,132408.0000000000
192,2025-05-14,IMZL.CFE,6010.2000000000,6101.8000000000,5973.6000000000,6043.0000000000,22828820.9039999992,189515.0000000000
191,2025-05-15,IMZL.CFE,6026.2000000000,6029.8000000000,5924.4000000000,5949.0000000000,18482466.4239999987,155023.0000000000
190,2025-05-16,IMZL.CFE,5939.2000000000,5992.2000000000,5933.2000000000,5933.8000000000,15732517.6840000004,131868.0000000000
189,2025-05-19,IMZL.CFE,5940.0000000000,5976.8000000000,5870.2000000000,5975.4000000000,16713535.2400000002,140984.0000000000
188,2025-05-20,IMZL.CFE,5984.0000000000,6028.0000000000,5943.0000000000,6019.4000000000,14915575.3320000004,124540.0000000000
187,2025-05-21,IMZL.CFE,6009.0000000000,6018.0000000000,5974.0000000000,6000.6000000000,13346719.2679999992,111291.0000000000
186,2025-05-22,IMZL.CFE,5986.0000000000,6037.8000000000,5930.0000000000,5950.0000000000,17742710.5680000000,148619.0000000000
185,2025-05-23,IMZL.CFE,5949.0000000000,5998.0000000000,5871.0000000000,5872.0000000000,19846785.7639999986,167101.0000000000
184,2025-05-26,IMZL.CFE,5880.0000000000,5941.4000000000,5871.0000000000,5925.0000000000,15827248.0040000007,133893.0000000000
183,2025-05-27,IMZL.CFE,5918.0000000000,5936.0000000000,5861.2000000000,5915.0000000000,16603735.6480000000,140778.0000000000
182,2025-05-28,IMZL.CFE,5925.0000000000,5944.8000000000,5873.6000000000,5899.0000000000,14186425.4480000008,120232.0000000000
181,2025-05-29,IMZL.CFE,5914.8000000000,6031.4000000000,5906.0000000000,6031.0000000000,19922561.4439999983,166397.0000000000
180,2025-05-30,IMZL.CFE,6001.2000000000,6004.2000000000,5932.0000000000,5966.0000000000,15513936.4279999994,130165.0000000000
179,2025-06-03,IMZL.CFE,5951.0000000000,6027.0000000000,5940.8000000000,5998.0000000000,13524338.8800000008,112727.0000000000
178,2025-06-04,IMZL.CFE,6007.6000000000,6067.0000000000,5992.0000000000,6054.0000000000,12176092.3719999995,100779.0000000000
177,2025-06-05,IMZL.CFE,6060.0000000000,6119.0000000000,6030.0000000000,6101.6000000000,14363239.5319999997,118336.0000000000
176,2025-06-06,IMZL.CFE,6095.0000000000,6114.6000000000,6077.2000000000,6100.2000000000,10840858.5480000004,88977.0000000000
175,2025-06-09,IMZL.CFE,6120.0000000000,6191.2000000000,6108.0000000000,6167.8000000000,13058895.8320000004,105988.0000000000
174,2025-06-10,IMZL.CFE,6170.0000000000,6174.0000000000,6062.0000000000,6113.8000000000,16222380.8599999994,132573.0000000000
173,2025-06-11,IMZL.CFE,6124.6000000000,6196.6000000000,6122.4000000000,6144.0000000000,13840698.2119999994,112327.0000000000
172,2025-06-12,IMZL.CFE,6122.6000000000,6174.6000000000,6103.2000000000,6156.8000000000,12294041.3599999994,99982.0000000000
171,2025-06-13,IMZL.CFE,6127.0000000000,6149.8000000000,6060.0000000000,6084.2000000000,14615680.8320000004,119917.0000000000
170,2025-06-16,IMZL.CFE,6063.8000000000,6142.0000000000,6063.8000000000,6127.4000000000,11843084.8760000002,96721.0000000000
169,2025-06-17,IMZL.CFE,6135.0000000000,6150.0000000000,6100.0000000000,6130.0000000000,11902266.3279999997,97198.0000000000
168,2025-06-18,IMZL.CFE,6125.0000000000,6139.8000000000,6078.8000000000,6124.2000000000,10722391.7359999996,87763.0000000000
167,2025-06-19,IMZL.CFE,6105.0000000000,6131.8000000000,6030.8000000000,6050.4000000000,9919940.0879999995,81581.0000000000
166,2025-06-20,IMZL.CFE,5812.0000000000,5826.0000000000,5780.4000000000,5787.8000000000,9824760.8159999996,84705.0000000000
165,2025-06-23,IMZL.CFE,5770.0000000000,5866.8000000000,5765.0000000000,5851.2000000000,11633310.1720000003,99867.0000000000
164,2025-06-24,IMZL.CFE,5869.0000000000,6003.4000000000,5866.8000000000,5995.0000000000,14314700.2200000007,120129.0000000000
163,2025-06-25,IMZL.CFE,5995.0000000000,6133.0000000000,5994.8000000000,6119.6000000000,16924899.3079999983,139775.0000000000
162,2025-06-26,IMZL.CFE,6105.0000000000,6147.8000000000,6090.6000000000,6097.8000000000,12986604.5800000001,106191.0000000000
161,2025-06-27,IMZL.CFE,6120.0000000000,6174.4000000000,6100.6000000000,6110.8000000000,13863709.6520000007,113010.0000000000
160,2025-06-30,IMZL.CFE,6140.4000000000,6173.6000000000,6119.0000000000,6148.6000000000,11627531.7799999993,94541.0000000000
159,2025-07-01,IMZL.CFE,6143.0000000000,6150.0000000000,6076.2000000000,6133.4000000000,12634345.6760000009,103226.0000000000
158,2025-07-02,IMZL.CFE,6130.0000000000,6131.8000000000,6080.0000000000,6117.0000000000,11394983.1040000003,93428.0000000000
157,2025-07-03,IMZL.CFE,6127.2000000000,6161.0000000000,6098.4000000000,6135.8000000000,11759771.7960000001,95917.0000000000
156,2025-07-04,IMZL.CFE,6130.0000000000,6184.2000000000,6084.2000000000,6112.2000000000,18603363.8559999987,151899.0000000000
155,2025-07-07,IMZL.CFE,6100.0000000000,6130.0000000000,6095.2000000000,6111.6000000000,9800410.5920000002,80166.0000000000
154,2025-07-08,IMZL.CFE,6114.2000000000,6237.0000000000,6102.0000000000,6235.8000000000,15943766.8560000006,128815.0000000000
153,2025-07-09,IMZL.CFE,6240.0000000000,6249.8000000000,6208.2000000000,6214.0000000000,11738086.4560000002,94223.0000000000
152,2025-07-10,IMZL.CFE,6214.0000000000,6265.0000000000,6200.8000000000,6231.6000000000,12236345.8520000000,98260.0000000000
151,2025-07-11,IMZL.CFE,6240.2000000000,6360.0000000000,6211.4000000000,6319.8000000000,18514787.2760000005,147131.0000000000
150,2025-07-14,IMZL.CFE,6326.0000000000,6329.8000000000,6293.0000000000,6302.2000000000,8984406.0199999996,71184.0000000000
149,2025-07-15,IMZL.CFE,6298.0000000000,6335.4000000000,6229.0000000000,6277.4000000000,15100804.2960000001,120268.0000000000
148,2025-07-16,IMZL.CFE,6288.0000000000,6355.0000000000,6270.2000000000,6298.0000000000,14353078.6799999997,113703.0000000000
147,2025-07-17,IMZL.CFE,6295.0000000000,6391.6000000000,6288.2000000000,6390.4000000000,13892462.6559999995,109376.0000000000
146,2025-07-18,IMZL.CFE,6406.0000000000,6437.0000000000,6372.8000000000,6413.6000000000,13412342.1319999993,104691.0000000000
145,2025-07-21,IMZL.CFE,6440.0000000000,6503.2000000000,6430.2000000000,6463.2000000000,13847309.8479999993,106976.0000000000
144,2025-07-22,IMZL.CFE,6463.2000000000,6518.0000000000,6451.2000000000,6515.4000000000,15400164.3000000007,118700.0000000000
143,2025-07-23,IMZL.CFE,6521.2000000000,6561.4000000000,6474.2000000000,6500.0000000000,17119179.1440000013,131364.0000000000
142,2025-07-24,IMZL.CFE,6492.0000000000,6626.2000000000,6491.2000000000,6618.6000000000,16300208.5280000009,124051.0000000000
141,2025-07-25,IMZL.CFE,6619.0000000000,6619.0000000000,6567.0000000000,6605.8000000000,12959129.8839999996,98231.0000000000
140,2025-07-28,IMZL.CFE,6608.6000000000,6645.0000000000,6560.0000000000,6602.0000000000,15336026.5999999996,116079.0000000000
139,2025-07-29,IMZL.CFE,6583.0000000000,6664.2000000000,6546.6000000000,6662.0000000000,15365204.6559999995,116403.0000000000
138,2025-07-30,IMZL.CFE,6640.0000000000,6658.0000000000,6556.0000000000,6604.2000000000,19160061.6519999988,144840.0000000000
137,2025-07-31,IMZL.CFE,6589.0000000000,6634.0000000000,6497.2000000000,6538.0000000000,22020034.2080000006,167548.0000000000
136,2025-08-01,IMZL.CFE,6554.6000000000,6594.6000000000,6507.0000000000,6542.8000000000,17453009.0080000013,133160.0000000000
135,2025-08-04,IMZL.CFE,6528.0000000000,6644.0000000000,6512.2000000000,6642.6000000000,15710938.5160000008,119420.0000000000
134,2025-08-05,IMZL.CFE,6658.0000000000,6685.0000000000,6631.0000000000,6682.0000000000,12725469.0680000000,95602.0000000000
133,2025-08-06,IMZL.CFE,6674.0000000000,6785.0000000000,6668.0000000000,6762.6000000000,14315734.3359999992,106338.0000000000
132,2025-08-07,IMZL.CFE,6768.8000000000,6794.6000000000,6711.0000000000,6750.0000000000,16121790.5319999997,119420.0000000000
131,2025-08-08,IMZL.CFE,6740.0000000000,6760.8000000000,6705.4000000000,6735.0000000000,13314312.5840000007,98835.0000000000
130,2025-08-11,IMZL.CFE,6759.8000000000,6888.0000000000,6756.2000000000,6851.2000000000,17081122.4039999992,124872.0000000000
129,2025-08-12,IMZL.CFE,6852.2000000000,6891.8000000000,6824.2000000000,6883.6000000000,14326162.9920000006,104433.0000000000
128,2025-08-13,IMZL.CFE,6900.8000000000,7016.0000000000,6898.2000000000,7001.8000000000,19275579.4800000004,138415.0000000000
127,2025-08-14,IMZL.CFE,7015.0000000000,7027.8000000000,6893.0000000000,6929.2000000000,22245593.4160000011,159795.0000000000
126,2025-08-15,IMZL.CFE,6929.0000000000,7086.8000000000,6918.0000000000,7086.2000000000,22928265.0560000017,163237.0000000000
125,2025-08-18,IMZL.CFE,7124.0000000000,7259.8000000000,7093.4000000000,7184.4000000000,26958422.6079999991,187694.0000000000
124,2025-08-19,IMZL.CFE,7184.4000000000,7235.0000000000,7155.6000000000,7177.4000000000,21913086.9079999998,152295.0000000000
123,2025-08-20,IMZL.CFE,7147.4000000000,7283.0000000000,7087.4000000000,7276.0000000000,28121311.1000000015,196109.0000000000
122,2025-08-21,IMZL.CFE,7295.0000000000,7312.0000000000,7156.2000000000,7202.2000000000,27522789.3880000003,190536.0000000000
121,2025-08-22,IMZL.CFE,7210.0000000000,7349.8000000000,7210.0000000000,7348.6000000000,27198353.5000000000,186931.0000000000
120,2025-08-25,IMZL.CFE,7400.0000000000,7495.4000000000,7362.0000000000,7412.2000000000,30115660.5680000000,202867.0000000000
119,2025-08-26,IMZL.CFE,7391.4000000000,7486.8000000000,7381.4000000000,7415.4000000000,23824655.9560000002,160158.0000000000
118,2025-08-27,IMZL.CFE,7440.0000000000,7511.6000000000,7275.8000000000,7287.2000000000,31773278.3759999983,213890.0000000000
117,2025-08-28,IMZL.CFE,7310.0000000000,7385.0000000000,7160.2000000000,7363.2000000000,35699966.7719999999,244649.0000000000
116,2025-08-29,IMZL.CFE,7357.8000000000,7419.8000000000,7280.0000000000,7366.6000000000,31442137.8799999990,214055.0000000000
115,2025-09-01,IMZL.CFE,7400.0000000000,7445.8000000000,7329.4000000000,7380.6000000000,24086572.0520000011,163079.0000000000
114,2025-09-02,IMZL.CFE,7383.2000000000,7393.8000000000,7182.4000000000,7251.4000000000,31678132.1759999990,218061.0000000000
113,2025-09-03,IMZL.CFE,7283.2000000000,7295.6000000000,7110.4000000000,7142.6000000000,30726878.5359999985,213250.0000000000
112,2025-09-04,IMZL.CFE,7168.0000000000,7205.0000000000,6910.0000000000,7003.0000000000,33875619.9560000002,239398.0000000000
111,2025-09-05,IMZL.CFE,7021.4000000000,7234.8000000000,6997.6000000000,7226.0000000000,26191084.7399999984,183966.0000000000
110,2025-09-08,IMZL.CFE,7221.0000000000,7278.6000000000,7163.4000000000,7236.0000000000,22166165.4039999992,153548.0000000000
109,2025-09-09,IMZL.CFE,7215.0000000000,7263.0000000000,7117.2000000000,7165.8000000000,21624381.4759999998,150382.0000000000
108,2025-09-10,IMZL.CFE,7176.8000000000,7268.8000000000,7138.0000000000,7151.0000000000,23298140.1799999997,161976.0000000000
107,2025-09-11,IMZL.CFE,7144.0000000000,7391.8000000000,7090.0000000000,7387.8000000000,26308155.0040000007,181199.0000000000
106,2025-09-12,IMZL.CFE,7387.0000000000,7448.0000000000,7366.0000000000,7392.8000000000,19901749.2560000010,134399.0000000000
105,2025-09-15,IMZL.CFE,7420.0000000000,7429.8000000000,7365.0000000000,7368.6000000000,15969952.3880000003,107983.0000000000
104,2025-09-16,IMZL.CFE,7391.0000000000,7474.2000000000,7329.2000000000,7462.0000000000,19376560.9039999992,130773.0000000000
103,2025-09-17,IMZL.CFE,7453.0000000000,7565.0000000000,7431.0000000000,7547.0000000000,18385070.6400000006,122397.0000000000
102,2025-09-18,IMZL.CFE,7520.0000000000,7660.0000000000,7371.0000000000,7454.8000000000,17940473.6999999993,118769.0000000000
101,2025-09-19,IMZL.CFE,7224.0000000000,7275.0000000000,7135.0000000000,7190.8000000000,24862284.8680000007,172454.0000000000
100,2025-09-22,IMZL.CFE,7209.0000000000,7238.0000000000,7144.0000000000,7230.2000000000,19358630.8399999999,134489.0000000000
99,2025-09-23,IMZL.CFE,7236.8000000000,7244.8000000000,6995.6000000000,7127.0000000000,28860068.6119999997,203839.0000000000
98,2025-09-24,IMZL.CFE,7100.0000000000,7313.8000000000,7087.0000000000,7303.2000000000,26752026.8119999990,185454.0000000000
97,2025-09-25,IMZL.CFE,7290.0000000000,7342.0000000000,7251.8000000000,7281.8000000000,19759633.8480000012,135475.0000000000
96,2025-09-26,IMZL.CFE,7260.0000000000,7306.0000000000,7173.0000000000,7189.2000000000,22450182.7879999988,155277.0000000000
95,2025-09-29,IMZL.CFE,7205.0000000000,7374.4000000000,7158.8000000000,7337.4000000000,25946497.2479999997,178532.0000000000
94,2025-09-30,IMZL.CFE,7360.0000000000,7434.4000000000,7347.4000000000,7406.2000000000,20012753.1759999990,135231.0000000000
93,2025-10-09,IMZL.CFE,7444.0000000000,7519.0000000000,7413.0000000000,7449.6000000000,19645459.3720000014,131436.0000000000
92,2025-10-10,IMZL.CFE,7415.0000000000,7434.0000000000,7327.0000000000,7340.4000000000,20752691.3440000005,140881.0000000000
91,2025-10-13,IMZL.CFE,7156.0000000000,7333.0000000000,7141.2000000000,7305.8000000000,24631029.1680000015,169889.0000000000
90,2025-10-14,IMZL.CFE,7360.0000000000,7404.0000000000,7100.0000000000,7145.8000000000,29009194.9959999993,200096.0000000000
89,2025-10-15,IMZL.CFE,7194.8000000000,7305.0000000000,7128.0000000000,7275.2000000000,25797849.9039999992,178569.0000000000
88,2025-10-16,IMZL.CFE,7255.0000000000,7269.8000000000,7161.2000000000,7205.0000000000,22204903.2039999999,153865.0000000000
87,2025-10-17,IMZL.CFE,7204.8000000000,7238.0000000000,7002.2000000000,7020.8000000000,24614585.8440000005,173725.0000000000
86,2025-10-20,IMZL.CFE,7100.0000000000,7150.8000000000,7028.4000000000,7059.2000000000,20358626.4160000011,143577.0000000000
85,2025-10-21,IMZL.CFE,7099.0000000000,7228.6000000000,7083.0000000000,7182.8000000000,21705796.3960000016,151318.0000000000
84,2025-10-22,IMZL.CFE,7165.2000000000,7201.2000000000,7117.2000000000,7163.2000000000,17322157.0480000004,120919.0000000000
83,2025-10-23,IMZL.CFE,7149.0000000000,7186.4000000000,7014.4000000000,7179.0000000000,24465642.1719999984,172781.0000000000
82,2025-10-24,IMZL.CFE,7210.0000000000,7298.0000000000,7194.4000000000,7298.0000000000,21425511.2520000003,147894.0000000000
81,2025-10-27,IMZL.CFE,7378.0000000000,7395.6000000000,7300.2000000000,7322.6000000000,20208958.5520000011,137585.0000000000
80,2025-10-28,IMZL.CFE,7315.0000000000,7416.8000000000,7301.2000000000,7335.6000000000,20887340.3640000001,141946.0000000000
79,2025-10-29,IMZL.CFE,7356.0000000000,7450.0000000000,7330.8000000000,7446.4000000000,18346657.1200000010,124145.0000000000
78,2025-10-30,IMZL.CFE,7429.8000000000,7444.0000000000,7328.0000000000,7364.4000000000,23950012.0520000011,162104.0000000000
77,2025-10-31,IMZL.CFE,7380.0000000000,7479.0000000000,7363.0000000000,7368.2000000000,24363860.2760000005,164443.0000000000
76,2025-11-03,IMZL.CFE,7384.8000000000,7411.0000000000,7275.0000000000,7398.0000000000,22016673.7639999986,149911.0000000000
75,2025-11-04,IMZL.CFE,7384.8000000000,7389.0000000000,7215.4000000000,7284.4000000000,21953739.1519999988,150525.0000000000
74,2025-11-05,IMZL.CFE,7204.4000000000,7355.0000000000,7200.4000000000,7310.8000000000,23291340.3240000010,159917.0000000000
73,2025-11-06,IMZL.CFE,7321.6000000000,7418.0000000000,7300.0000000000,7405.0000000000,20397798.8960000016,138409.0000000000
72,2025-11-07,IMZL.CFE,7380.2000000000,7443.8000000000,7340.0000000000,7412.0000000000,18880453.8759999983,127587.0000000000
71,2025-11-10,IMZL.CFE,7459.0000000000,7477.4000000000,7368.2000000000,7421.0000000000,18990625.5560000017,128195.0000000000
70,2025-11-11,IMZL.CFE,7442.8000000000,7484.0000000000,7375.0000000000,7390.4000000000,18200975.1039999984,122556.0000000000
69,2025-11-12,IMZL.CFE,7387.8000000000,7417.0000000000,7293.0000000000,7369.8000000000,23416380.5240000002,159312.0000000000
68,2025-11-13,IMZL.CFE,7357.0000000000,7487.8000000000,7337.6000000000,7478.4000000000,20901119.2399999984,140471.0000000000
67,2025-11-14,IMZL.CFE,7439.0000000000,7469.0000000000,7372.0000000000,7372.0000000000,18585913.4519999996,125074.0000000000
66,2025-11-17,IMZL.CFE,7398.0000000000,7429.8000000000,7351.2000000000,7394.4000000000,19251784.3040000014,130158.0000000000
65,2025-11-18,IMZL.CFE,7375.4000000000,7399.6000000000,7303.0000000000,7351.8000000000,20877311.5359999985,142162.0000000000
64,2025-11-19,IMZL.CFE,7365.0000000000,7388.4000000000,7252.2000000000,7298.2000000000,21908725.5960000008,149890.0000000000
63,2025-11-20,IMZL.CFE,7348.0000000000,7358.4000000000,7246.8000000000,7263.6000000000,20536700.1039999984,140822.0000000000
62,2025-11-21,IMZL.CFE,7213.8000000000,7234.0000000000,7012.0000000000,7018.2000000000,30621626.5399999991,215750.0000000000
61,2025-11-24,IMZL.CFE,7056.2000000000,7132.4000000000,7008.8000000000,7095.2000000000,22666212.1680000015,160312.0000000000
60,2025-11-25,IMZL.CFE,7136.2000000000,7250.0000000000,7136.2000000000,7172.0000000000,21998363.0359999985,152757.0000000000
59,2025-11-26,IMZL.CFE,7172.0000000000,7245.0000000000,7152.0000000000,7176.2000000000,18123173.3559999987,125795.0000000000
58,2025-11-27,IMZL.CFE,7182.4000000000,7264.0000000000,7167.6000000000,7179.0000000000,18794254.2879999988,130117.0000000000
57,2025-11-28,IMZL.CFE,7190.0000000000,7261.6000000000,7161.2000000000,7260.8000000000,18117627.3880000003,125415.0000000000
56,2025-12-01,IMZL.CFE,7278.6000000000,7328.4000000000,7256.4000000000,7290.0000000000,15695907.2400000002,107661.0000000000
55,2025-12-02,IMZL.CFE,7286.0000000000,7286.0000000000,7220.0000000000,7239.6000000000,13963107.8320000004,96449.0000000000
54,2025-12-03,IMZL.CFE,7247.2000000000,7265.0000000000,7170.6000000000,7195.4000000000,17089419.6319999993,118632.0000000000
53,2025-12-04,IMZL.CFE,7203.0000000000,7224.0000000000,7137.2000000000,7213.4000000000,16742797.5439999998,116454.0000000000
52,2025-12-05,IMZL.CFE,7210.0000000000,7323.8000000000,7145.6000000000,7319.8000000000,21291104.3880000003,146937.0000000000
51,2025-12-08,IMZL.CFE,7332.0000000000,7409.6000000000,7332.0000000000,7380.4000000000,15492126.8880000003,104973.0000000000
50,2025-12-09,IMZL.CFE,7368.0000000000,7406.0000000000,7343.0000000000,7347.8000000000,12826407.3120000008,86997.0000000000
49,2025-12-10,IMZL.CFE,7340.8000000000,7390.2000000000,7295.0000000000,7371.4000000000,15862529.5360000003,108100.0000000000
48,2025-12-11,IMZL.CFE,7390.2000000000,7399.8000000000,7298.2000000000,7304.6000000000,16759339.1359999999,114206.0000000000
47,2025-12-12,IMZL.CFE,7327.0000000000,7385.0000000000,7279.0000000000,7361.8000000000,18545365.9759999998,126483.0000000000
46,2025-12-15,IMZL.CFE,7320.0000000000,7369.8000000000,7296.0000000000,7308.0000000000,15241663.5720000006,104015.0000000000
45,2025-12-16,IMZL.CFE,7299.2000000000,7299.2000000000,7143.2000000000,7189.0000000000,18047530.2879999988,125471.0000000000
44,2025-12-17,IMZL.CFE,7191.2000000000,7320.0000000000,7153.0000000000,7295.0000000000,17881728.5960000008,123802.0000000000
43,2025-12-18,IMZL.CFE,7260.0000000000,7348.0000000000,7252.0000000000,7275.4000000000,11484603.1359999999,78623.0000000000
42,2025-12-19,IMZL.CFE,7100.0000000000,7177.0000000000,7075.0000000000,7141.8000000000,14739696.3279999997,103313.0000000000
41,2025-12-22,IMZL.CFE,7180.0000000000,7253.8000000000,7169.8000000000,7203.6000000000,12421866.2799999993,86037.0000000000
40,2025-12-23,IMZL.CFE,7221.0000000000,7247.8000000000,7177.6000000000,7197.4000000000,12653794.7080000006,87825.0000000000
39,2025-12-24,IMZL.CFE,7200.0000000000,7351.6000000000,7193.0000000000,7327.6000000000,16467667.0800000001,113077.0000000000
38,2025-12-25,IMZL.CFE,7323.2000000000,7443.8000000000,7305.2000000000,7419.0000000000,15020366.8560000006,101700.0000000000
37,2025-12-26,IMZL.CFE,7420.4000000000,7526.0000000000,7420.4000000000,7472.4000000000,18726275.1200000010,125247.0000000000
36,2025-12-29,IMZL.CFE,7474.2000000000,7499.0000000000,7413.8000000000,7439.0000000000,14241486.4159999993,95430.0000000000
35,2025-12-30,IMZL.CFE,7422.4000000000,7502.0000000000,7410.2000000000,7459.2000000000,15014355.5720000006,100572.0000000000
34,2025-12-31,IMZL.CFE,7469.8000000000,7475.8000000000,7406.0000000000,7436.2000000000,13942449.5240000002,93696.0000000000
33,2026-01-05,IMZL.CFE,7491.6000000000,7641.0000000000,7462.2000000000,7639.0000000000,15683206.0240000002,103703.0000000000
32,2026-01-06,IMZL.CFE,7650.0000000000,7763.8000000000,7644.6000000000,7762.4000000000,17594516.9479999989,114127.0000000000
