number,time,thscode,open,high,low,close,amount,volume
1239,2021-01-29,ICZL.CFE,6413.4000000000,6426.0000000000,6211.0000000000,6313.6000000000,9486839.3520000000,74734.0000000000
1238,2021-02-01,ICZL.CFE,6322.0000000000,6369.6000000000,6308.0000000000,6357.8000000000,6730933.0279999999,53049.0000000000
1237,2021-02-02,ICZL.CFE,6371.0000000000,6419.4000000000,6327.2000000000,6409.0000000000,7041432.6040000003,55135.0000000000
1236,2021-02-03,ICZL.CFE,6408.0000000000,6432.4000000000,6365.2000000000,6379.0000000000,6947432.0959999999,54340.0000000000
1235,2021-02-04,ICZL.CFE,6369.0000000000,6375.0000000000,6240.2000000000,6320.8000000000,9326940.9879999999,73882.0000000000
1234,2021-02-05,ICZL.CFE,6330.0000000000,6354.0000000000,6216.0000000000,6231.2000000000,8235842.7599999998,65447.0000000000
1233,2021-02-08,ICZL.CFE,6245.2000000000,6352.8000000000,6214.0000000000,6313.8000000000,7799383.2039999999,61967.0000000000
1232,2021-02-09,ICZL.CFE,6333.6000000000,6460.0000000000,6317.8000000000,6435.8000000000,6924576.4919999996,54096.0000000000
1231,2021-02-10,ICZL.CFE,6451.0000000000,6519.2000000000,6399.2000000000,6492.0000000000,6203267.6320000002,48016.0000000000
1230,2021-02-18,ICZL.CFE,6622.4000000000,6685.8000000000,6536.6000000000,6579.6000000000,5041054.3799999999,38134.0000000000
1229,2021-02-19,ICZL.CFE,6500.0000000000,6630.6000000000,6480.4000000000,6630.0000000000,11299715.3680000007,86168.0000000000
1228,2021-02-22,ICZL.CFE,6660.0000000000,6744.0000000000,6565.0000000000,6576.8000000000,13140555.6280000005,98536.0000000000
1227,2021-02-23,ICZL.CFE,6566.6000000000,6629.0000000000,6550.0000000000,6569.8000000000,9715015.6720000003,73763.0000000000
1226,2021-02-24,ICZL.CFE,6585.6000000000,6603.0000000000,6438.4000000000,6491.2000000000,11999050.8440000005,91900.0000000000
1225,2021-02-25,ICZL.CFE,6562.2000000000,6562.2000000000,6417.0000000000,6472.2000000000,10522677.8520000000,81227.0000000000
1224,2021-02-26,ICZL.CFE,6400.0000000000,6418.0000000000,6296.0000000000,6320.4000000000,10955137.5079999994,86242.0000000000
1223,2021-03-01,ICZL.CFE,6372.2000000000,6439.0000000000,6362.0000000000,6438.0000000000,8775428.2520000003,68521.0000000000
1222,2021-03-02,ICZL.CFE,6439.0000000000,6451.0000000000,6325.6000000000,6380.6000000000,10108086.7280000001,79216.0000000000
1221,2021-03-03,ICZL.CFE,6378.0000000000,6481.2000000000,6378.0000000000,6463.0000000000,9137622.8200000003,70999.0000000000
1220,2021-03-04,ICZL.CFE,6420.4000000000,6444.6000000000,6340.0000000000,6372.8000000000,10104662.7160000000,79180.0000000000
1219,2021-03-05,ICZL.CFE,6320.6000000000,6427.8000000000,6302.6000000000,6399.0000000000,10753689.7599999998,84514.0000000000
1218,2021-03-08,ICZL.CFE,6430.8000000000,6478.2000000000,6231.0000000000,6243.6000000000,11272908.9440000001,88670.0000000000
1217,2021-03-09,ICZL.CFE,6225.0000000000,6248.6000000000,6042.0000000000,6126.4000000000,12561109.4120000005,102035.0000000000
1216,2021-03-10,ICZL.CFE,6173.6000000000,6188.0000000000,6038.8000000000,6042.8000000000,9979075.4039999992,81796.0000000000
1215,2021-03-11,ICZL.CFE,6064.0000000000,6218.2000000000,6027.2000000000,6212.4000000000,9841095.8200000003,80169.0000000000
1214,2021-03-12,ICZL.CFE,6212.0000000000,6222.2000000000,6117.6000000000,6215.2000000000,9121003.6840000004,73885.0000000000
1213,2021-03-15,ICZL.CFE,6197.2000000000,6225.6000000000,6106.8000000000,6183.0000000000,8735431.3880000003,70795.0000000000
1212,2021-03-16,ICZL.CFE,6179.6000000000,6232.0000000000,6132.2000000000,6179.2000000000,8137463.1880000001,65873.0000000000
1211,2021-03-17,ICZL.CFE,6166.0000000000,6234.0000000000,6112.2000000000,6213.2000000000,8352822.4800000004,67538.0000000000
1210,2021-03-18,ICZL.CFE,6205.2000000000,6308.0000000000,6205.2000000000,6263.0000000000,6445626.9400000004,51526.0000000000
1209,2021-03-19,ICZL.CFE,6147.0000000000,6208.8000000000,6105.6000000000,6169.0000000000,9285910.4719999991,75368.0000000000
1208,2021-03-22,ICZL.CFE,6174.0000000000,6268.8000000000,6156.2000000000,6246.0000000000,8639013.7359999977,69340.0000000000
1207,2021-03-23,ICZL.CFE,6246.0000000000,6266.2000000000,6140.0000000000,6188.0000000000,8792387.8560000006,71116.0000000000
1206,2021-03-24,ICZL.CFE,6157.2000000000,6199.0000000000,6107.2000000000,6133.4000000000,7794279.1080000000,63459.0000000000
1205,2021-03-25,ICZL.CFE,6110.2000000000,6178.0000000000,6081.6000000000,6155.6000000000,8403815.8640000001,68446.0000000000
1204,2021-03-26,ICZL.CFE,6168.0000000000,6255.0000000000,6166.0000000000,6232.4000000000,8004055.1239999998,64392.0000000000
1203,2021-03-29,ICZL.CFE,6233.6000000000,6246.8000000000,6181.0000000000,6230.6000000000,7223241.2479999987,58085.0000000000
1202,2021-03-30,ICZL.CFE,6205.0000000000,6264.6000000000,6183.6000000000,6245.0000000000,7081351.5199999996,56841.0000000000
1201,2021-03-31,ICZL.CFE,6242.0000000000,6252.0000000000,6168.2000000000,6237.8000000000,7391858.3320000004,59536.0000000000
1200,2021-04-01,ICZL.CFE,6239.4000000000,6308.0000000000,6211.0000000000,6291.0000000000,6814447.6359999999,54454.0000000000
1199,2021-04-02,ICZL.CFE,6281.2000000000,6317.2000000000,6264.0000000000,6296.4000000000,5956457.5719999997,47323.0000000000
1198,2021-04-06,ICZL.CFE,6319.8000000000,6360.0000000000,6290.2000000000,6300.6000000000,6646251.0279999999,52567.0000000000
1197,2021-04-07,ICZL.CFE,6318.0000000000,6326.8000000000,6255.2000000000,6314.0000000000,7063855.6600000001,56160.0000000000
1196,2021-04-08,ICZL.CFE,6300.0000000000,6360.8000000000,6275.2000000000,6345.8000000000,7474219.9119999986,59083.0000000000
1195,2021-04-09,ICZL.CFE,6322.4000000000,6352.0000000000,6292.2000000000,6326.8000000000,7139780.3720000004,56489.0000000000
1194,2021-04-12,ICZL.CFE,6311.0000000000,6329.8000000000,6207.0000000000,6237.2000000000,8540251.7200000007,68184.0000000000
1193,2021-04-13,ICZL.CFE,6217.2000000000,6262.6000000000,6200.0000000000,6219.8000000000,6988543.3520000000,56100.0000000000
1192,2021-04-14,ICZL.CFE,6218.0000000000,6297.0000000000,6217.8000000000,6271.0000000000,6388905.2599999998,51004.0000000000
1191,2021-04-15,ICZL.CFE,6268.6000000000,6291.4000000000,6206.6000000000,6276.4000000000,5720606.0319999997,45787.0000000000
1190,2021-04-16,ICZL.CFE,6220.6000000000,6328.0000000000,6220.6000000000,6325.4000000000,8178318.5800000001,65128.0000000000
1189,2021-04-19,ICZL.CFE,6311.8000000000,6412.0000000000,6284.0000000000,6385.4000000000,7936514.2000000002,62299.0000000000
1188,2021-04-20,ICZL.CFE,6385.0000000000,6428.0000000000,6375.4000000000,6400.0000000000,6007249.2319999998,46888.0000000000
1187,2021-04-21,ICZL.CFE,6380.0000000000,6408.8000000000,6335.0000000000,6385.4000000000,6349729.9840000002,49806.0000000000
1186,2021-04-22,ICZL.CFE,6418.6000000000,6432.8000000000,6380.0000000000,6397.4000000000,6381610.6720000003,49813.0000000000
1185,2021-04-23,ICZL.CFE,6401.2000000000,6445.0000000000,6367.0000000000,6443.0000000000,6888737.4359999998,53758.0000000000
1184,2021-04-26,ICZL.CFE,6454.2000000000,6527.6000000000,6402.8000000000,6417.6000000000,8116759.4359999998,62765.0000000000
1183,2021-04-27,ICZL.CFE,6436.2000000000,6450.0000000000,6385.0000000000,6413.2000000000,6501433.0760000004,50661.0000000000
1182,2021-04-28,ICZL.CFE,6418.8000000000,6472.4000000000,6373.6000000000,6462.4000000000,6899505.7319999998,53624.0000000000
1181,2021-04-29,ICZL.CFE,6466.6000000000,6478.0000000000,6428.2000000000,6464.0000000000,6059767.5999999996,46916.0000000000
1180,2021-04-30,ICZL.CFE,6458.0000000000,6491.0000000000,6402.0000000000,6477.6000000000,7511470.1080000000,58223.0000000000
1179,2021-05-06,ICZL.CFE,6494.8000000000,6535.0000000000,6412.4000000000,6446.2000000000,8027720.4320000000,61977.0000000000
1178,2021-05-07,ICZL.CFE,6473.2000000000,6514.2000000000,6422.6000000000,6430.2000000000,7465565.2079999987,57693.0000000000
1177,2021-05-10,ICZL.CFE,6445.0000000000,6485.0000000000,6416.0000000000,6443.8000000000,7066794.2800000003,54792.0000000000
1176,2021-05-11,ICZL.CFE,6399.0000000000,6458.8000000000,6332.0000000000,6437.8000000000,8594951.4959999975,67163.0000000000
1175,2021-05-12,ICZL.CFE,6430.0000000000,6514.8000000000,6393.8000000000,6506.6000000000,7476883.8799999999,57974.0000000000
1174,2021-05-13,ICZL.CFE,6450.2000000000,6488.0000000000,6403.2000000000,6435.0000000000,6723231.4919999996,52139.0000000000
1173,2021-05-14,ICZL.CFE,6448.8000000000,6546.0000000000,6416.0000000000,6545.2000000000,7021881.8200000003,54137.0000000000
1172,2021-05-17,ICZL.CFE,6525.0000000000,6615.2000000000,6525.0000000000,6572.2000000000,6693083.8279999997,50857.0000000000
1171,2021-05-18,ICZL.CFE,6575.2000000000,6613.0000000000,6563.6000000000,6595.0000000000,4881873.0159999998,37037.0000000000
1170,2021-05-19,ICZL.CFE,6579.0000000000,6593.8000000000,6540.0000000000,6586.8000000000,4850370.0520000001,36912.0000000000
1169,2021-05-20,ICZL.CFE,6551.2000000000,6590.6000000000,6501.4000000000,6556.4000000000,4288118.7999999998,32757.0000000000
1168,2021-05-21,ICZL.CFE,6539.8000000000,6544.8000000000,6471.0000000000,6495.2000000000,8395711.8200000003,64554.0000000000
1167,2021-05-24,ICZL.CFE,6488.2000000000,6547.6000000000,6456.0000000000,6515.0000000000,7635547.5719999997,58704.0000000000
1166,2021-05-25,ICZL.CFE,6515.0000000000,6616.0000000000,6498.6000000000,6589.0000000000,8706739.3680000007,66317.0000000000
1165,2021-05-26,ICZL.CFE,6602.0000000000,6612.0000000000,6580.2000000000,6600.8000000000,6520691.2640000004,49432.0000000000
1164,2021-05-27,ICZL.CFE,6599.0000000000,6664.2000000000,6583.0000000000,6645.6000000000,7127333.6880000001,53712.0000000000
1163,2021-05-28,ICZL.CFE,6655.0000000000,6685.8000000000,6617.2000000000,6651.8000000000,6769625.6799999997,50865.0000000000
1162,2021-05-31,ICZL.CFE,6655.2000000000,6695.0000000000,6631.6000000000,6679.0000000000,6141324.3799999999,46034.0000000000
1161,2021-06-01,ICZL.CFE,6669.2000000000,6698.0000000000,6606.2000000000,6675.4000000000,8182158.7120000003,61493.0000000000
1160,2021-06-02,ICZL.CFE,6670.6000000000,6689.0000000000,6616.2000000000,6645.0000000000,7720389.6119999997,58042.0000000000
1159,2021-06-03,ICZL.CFE,6641.4000000000,6699.2000000000,6601.0000000000,6601.0000000000,8470341.9759999998,63697.0000000000
1158,2021-06-04,ICZL.CFE,6600.0000000000,6695.0000000000,6578.6000000000,6669.0000000000,9595719.8479999993,72230.0000000000
1157,2021-06-07,ICZL.CFE,6680.4000000000,6694.0000000000,6638.0000000000,6669.6000000000,6820150.2000000002,51136.0000000000
1156,2021-06-08,ICZL.CFE,6665.0000000000,6726.0000000000,6613.0000000000,6653.0000000000,8135379.1440000003,61055.0000000000
1155,2021-06-09,ICZL.CFE,6642.2000000000,6679.0000000000,6630.0000000000,6658.0000000000,6236770.8720000004,46852.0000000000
1154,2021-06-10,ICZL.CFE,6656.0000000000,6760.8000000000,6645.0000000000,6746.2000000000,8012542.1399999987,59655.0000000000
1153,2021-06-11,ICZL.CFE,6754.0000000000,6766.0000000000,6705.6000000000,6726.0000000000,7130758.0839999998,52981.0000000000
1152,2021-06-15,ICZL.CFE,6733.0000000000,6741.4000000000,6633.8000000000,6652.4000000000,7732784.8119999999,57981.0000000000
1151,2021-06-16,ICZL.CFE,6648.2000000000,6652.8000000000,6552.0000000000,6571.4000000000,7607980.8559999987,57662.0000000000
1150,2021-06-17,ICZL.CFE,6561.0000000000,6622.4000000000,6561.0000000000,6608.0000000000,5892563.3320000004,44634.0000000000
1149,2021-06-18,ICZL.CFE,6558.2000000000,6622.8000000000,6545.6000000000,6614.2000000000,7179189.2160000000,54506.0000000000
1148,2021-06-21,ICZL.CFE,6605.0000000000,6680.0000000000,6589.4000000000,6654.8000000000,7312956.7439999999,55013.0000000000
1147,2021-06-22,ICZL.CFE,6661.0000000000,6692.0000000000,6638.2000000000,6678.2000000000,6257750.9680000003,46938.0000000000
1146,2021-06-23,ICZL.CFE,6674.2000000000,6768.0000000000,6668.2000000000,6755.2000000000,7069555.8039999995,52605.0000000000
1145,2021-06-24,ICZL.CFE,6745.0000000000,6756.2000000000,6707.4000000000,6739.6000000000,6163829.6919999998,45826.0000000000
1144,2021-06-25,ICZL.CFE,6730.0000000000,6815.8000000000,6720.6000000000,6799.8000000000,6891755.9320000000,50949.0000000000
1143,2021-06-28,ICZL.CFE,6793.8000000000,6830.0000000000,6774.0000000000,6793.0000000000,5736707.5559999999,42183.0000000000
1142,2021-06-29,ICZL.CFE,6799.8000000000,6809.2000000000,6724.4000000000,6744.8000000000,6399789.7599999998,47304.0000000000
1141,2021-06-30,ICZL.CFE,6749.0000000000,6798.8000000000,6735.6000000000,6764.0000000000,5951367.9040000001,43985.0000000000
1140,2021-07-01,ICZL.CFE,6780.4000000000,6788.4000000000,6666.4000000000,6686.2000000000,8459668.4240000006,62867.0000000000
1139,2021-07-02,ICZL.CFE,6678.0000000000,6694.0000000000,6621.2000000000,6639.0000000000,7512885.8439999986,56435.0000000000
1138,2021-07-05,ICZL.CFE,6653.8000000000,6698.0000000000,6635.4000000000,6678.4000000000,6507554.7599999998,48768.0000000000
1137,2021-07-06,ICZL.CFE,6687.4000000000,6717.4000000000,6614.2000000000,6675.2000000000,8124800.3039999986,60936.0000000000
1136,2021-07-07,ICZL.CFE,6635.2000000000,6746.8000000000,6628.4000000000,6739.0000000000,7574627.7160000000,56536.0000000000
1135,2021-07-08,ICZL.CFE,6750.0000000000,6769.0000000000,6715.0000000000,6721.8000000000,6485462.4639999997,48087.0000000000
1134,2021-07-09,ICZL.CFE,6705.0000000000,6790.6000000000,6671.8000000000,6784.2000000000,8081265.8159999987,59992.0000000000
1133,2021-07-12,ICZL.CFE,6807.6000000000,6911.4000000000,6807.6000000000,6866.0000000000,8343559.7120000003,60799.0000000000
1132,2021-07-13,ICZL.CFE,6864.8000000000,6954.8000000000,6864.8000000000,6941.6000000000,7199792.8959999997,52063.0000000000
1131,2021-07-14,ICZL.CFE,6932.0000000000,6959.0000000000,6874.6000000000,6909.2000000000,7655794.1560000004,55330.0000000000
1130,2021-07-15,ICZL.CFE,6870.4000000000,6929.2000000000,6836.2000000000,6920.0000000000,6439124.3600000003,46758.0000000000
1129,2021-07-16,ICZL.CFE,6873.8000000000,6929.6000000000,6855.0000000000,6886.6000000000,7924869.2199999997,57449.0000000000
1128,2021-07-19,ICZL.CFE,6884.4000000000,6891.4000000000,6817.4000000000,6853.6000000000,7626354.0279999999,55622.0000000000
1127,2021-07-20,ICZL.CFE,6811.2000000000,6878.2000000000,6804.4000000000,6860.4000000000,6697864.4079999998,48946.0000000000
1126,2021-07-21,ICZL.CFE,6895.2000000000,6955.0000000000,6884.4000000000,6939.2000000000,7288299.9519999987,52663.0000000000
1125,2021-07-22,ICZL.CFE,6945.2000000000,6980.0000000000,6922.0000000000,6975.4000000000,6106478.7759999996,43879.0000000000
1124,2021-07-23,ICZL.CFE,6981.8000000000,6998.6000000000,6921.0000000000,6947.0000000000,7782921.5520000001,55917.0000000000
1123,2021-07-26,ICZL.CFE,6939.8000000000,6964.0000000000,6760.6000000000,6827.2000000000,11079944.8719999995,80783.0000000000
1122,2021-07-27,ICZL.CFE,6846.6000000000,6884.0000000000,6707.2000000000,6719.4000000000,10563398.5639999993,77504.0000000000
1121,2021-07-28,ICZL.CFE,6731.8000000000,6731.8000000000,6562.8000000000,6628.0000000000,11208010.8479999993,84492.0000000000
1120,2021-07-29,ICZL.CFE,6710.6000000000,6748.8000000000,6661.2000000000,6736.8000000000,9116973.0240000002,67938.0000000000
1119,2021-07-30,ICZL.CFE,6724.8000000000,6760.0000000000,6679.8000000000,6758.6000000000,8275002.7599999998,61581.0000000000
1118,2021-08-02,ICZL.CFE,6755.6000000000,6845.0000000000,6718.2000000000,6833.8000000000,8671500.3399999999,63858.0000000000
1117,2021-08-03,ICZL.CFE,6806.8000000000,6846.6000000000,6778.0000000000,6795.8000000000,7453872.9879999999,54753.0000000000
1116,2021-08-04,ICZL.CFE,6800.0000000000,6887.0000000000,6794.0000000000,6867.2000000000,7394845.5760000004,53926.0000000000
1115,2021-08-05,ICZL.CFE,6854.8000000000,6891.0000000000,6827.0000000000,6867.4000000000,6601491.5120000001,48105.0000000000
1114,2021-08-06,ICZL.CFE,6880.0000000000,6899.8000000000,6842.2000000000,6898.2000000000,6507028.1880000001,47336.0000000000
1113,2021-08-09,ICZL.CFE,6874.0000000000,6942.6000000000,6844.0000000000,6913.8000000000,7538376.4600000000,54684.0000000000
1112,2021-08-10,ICZL.CFE,6903.0000000000,6968.0000000000,6903.0000000000,6963.6000000000,7464895.7199999997,53779.0000000000
1111,2021-08-11,ICZL.CFE,6972.8000000000,7015.2000000000,6945.8000000000,6996.2000000000,7270960.3480000002,52016.0000000000
1110,2021-08-12,ICZL.CFE,6982.2000000000,7085.6000000000,6982.2000000000,7054.6000000000,6957975.0999999996,49394.0000000000
1109,2021-08-13,ICZL.CFE,7021.2000000000,7088.0000000000,7011.2000000000,7080.0000000000,6819571.4639999997,48344.0000000000
1108,2021-08-16,ICZL.CFE,7074.2000000000,7086.8000000000,7015.6000000000,7045.4000000000,6561054.5400000000,46550.0000000000
1107,2021-08-17,ICZL.CFE,7036.8000000000,7047.8000000000,6871.2000000000,6894.6000000000,8390746.3080000002,60120.0000000000
1106,2021-08-18,ICZL.CFE,6895.4000000000,6948.0000000000,6862.0000000000,6916.6000000000,6413933.8320000004,46417.0000000000
1105,2021-08-19,ICZL.CFE,6898.0000000000,6968.0000000000,6850.8000000000,6952.4000000000,4824781.3880000003,34898.0000000000
1104,2021-08-20,ICZL.CFE,6884.6000000000,6890.0000000000,6789.4000000000,6861.8000000000,10830886.0999999996,79190.0000000000
1103,2021-08-23,ICZL.CFE,6892.0000000000,6977.0000000000,6890.0000000000,6946.8000000000,8424850.1280000005,60658.0000000000
1102,2021-08-24,ICZL.CFE,6945.6000000000,7033.0000000000,6932.8000000000,7024.4000000000,7634296.2000000002,54549.0000000000
1101,2021-08-25,ICZL.CFE,7023.0000000000,7070.0000000000,6991.8000000000,7061.6000000000,6746521.9600000000,47970.0000000000
1100,2021-08-26,ICZL.CFE,7065.2000000000,7101.8000000000,7035.0000000000,7061.2000000000,7563913.2000000002,53492.0000000000
1099,2021-08-27,ICZL.CFE,7035.2000000000,7124.2000000000,7030.6000000000,7106.8000000000,8781091.5840000007,61973.0000000000
1098,2021-08-30,ICZL.CFE,7130.0000000000,7182.2000000000,7100.0000000000,7123.2000000000,9122827.3000000007,63830.0000000000
1097,2021-08-31,ICZL.CFE,7130.0000000000,7168.4000000000,7085.0000000000,7155.2000000000,8429549.5559999999,59148.0000000000
1096,2021-09-01,ICZL.CFE,7172.0000000000,7184.0000000000,7037.6000000000,7119.0000000000,12007570.1919999998,84425.0000000000
1095,2021-09-02,ICZL.CFE,7095.2000000000,7229.0000000000,7095.2000000000,7218.8000000000,9751176.0680000000,67904.0000000000
1094,2021-09-03,ICZL.CFE,7245.0000000000,7285.4000000000,7163.8000000000,7217.0000000000,11548678.3680000007,79983.0000000000
1093,2021-09-06,ICZL.CFE,7221.0000000000,7274.0000000000,7182.2000000000,7258.6000000000,9464417.0399999991,65388.0000000000
1092,2021-09-07,ICZL.CFE,7265.0000000000,7454.2000000000,7255.0000000000,7444.8000000000,11110501.6879999992,75475.0000000000
1091,2021-09-08,ICZL.CFE,7445.0000000000,7503.6000000000,7442.0000000000,7482.4000000000,8748225.7359999977,58525.0000000000
1090,2021-09-09,ICZL.CFE,7481.2000000000,7567.8000000000,7466.0000000000,7560.8000000000,8630036.4920000006,57418.0000000000
1089,2021-09-10,ICZL.CFE,7551.2000000000,7624.0000000000,7534.2000000000,7593.8000000000,10442607.9879999999,68820.0000000000
1088,2021-09-13,ICZL.CFE,7608.8000000000,7618.0000000000,7531.8000000000,7596.4000000000,9752226.9920000006,64312.0000000000
1087,2021-09-14,ICZL.CFE,7573.2000000000,7680.2000000000,7513.0000000000,7545.2000000000,12325259.7080000006,81126.0000000000
1086,2021-09-15,ICZL.CFE,7544.4000000000,7624.0000000000,7515.0000000000,7571.8000000000,10570073.4560000002,69850.0000000000
1085,2021-09-16,ICZL.CFE,7593.8000000000,7648.0000000000,7435.0000000000,7442.4000000000,8397544.5280000009,55562.0000000000
1084,2021-09-17,ICZL.CFE,7350.0000000000,7415.8000000000,7238.2000000000,7321.0000000000,12044763.8120000008,82181.0000000000
1083,2021-09-22,ICZL.CFE,7280.2000000000,7402.2000000000,7256.6000000000,7385.8000000000,9317475.9399999995,63541.0000000000
1082,2021-09-23,ICZL.CFE,7438.2000000000,7467.4000000000,7377.0000000000,7425.0000000000,8676688.9600000009,58439.0000000000
1081,2021-09-24,ICZL.CFE,7412.2000000000,7438.0000000000,7350.2000000000,7370.0000000000,9860499.0920000002,66709.0000000000
1080,2021-09-27,ICZL.CFE,7390.0000000000,7397.8000000000,7135.4000000000,7178.2000000000,12513195.9839999992,86567.0000000000
1079,2021-09-28,ICZL.CFE,7180.6000000000,7220.8000000000,7152.2000000000,7187.0000000000,8344972.2039999999,58056.0000000000
1078,2021-09-29,ICZL.CFE,7139.8000000000,7162.0000000000,7008.2000000000,7047.0000000000,10718841.0720000006,75803.0000000000
1077,2021-09-30,ICZL.CFE,7066.4000000000,7110.8000000000,7039.2000000000,7095.2000000000,7839528.3839999987,55408.0000000000
1076,2021-10-08,ICZL.CFE,7169.0000000000,7198.8000000000,7045.8000000000,7081.4000000000,8114264.1960000014,57105.0000000000
1075,2021-10-11,ICZL.CFE,7082.8000000000,7129.6000000000,7040.2000000000,7083.0000000000,7906187.2120000003,55726.0000000000
1074,2021-10-12,ICZL.CFE,7062.6000000000,7089.2000000000,6903.2000000000,6946.2000000000,9130016.6079999991,65272.0000000000
1073,2021-10-13,ICZL.CFE,6953.2000000000,7006.2000000000,6900.0000000000,6981.0000000000,8406189.4279999975,60444.0000000000
1072,2021-10-14,ICZL.CFE,6967.6000000000,7032.0000000000,6948.0000000000,7006.2000000000,6503585.3520000000,46438.0000000000
1071,2021-10-15,ICZL.CFE,6961.0000000000,7020.6000000000,6933.8000000000,7019.8000000000,6911458.9560000002,49469.0000000000
1070,2021-10-18,ICZL.CFE,7009.0000000000,7033.0000000000,6945.2000000000,7021.0000000000,7244729.9600000000,51745.0000000000
1069,2021-10-19,ICZL.CFE,7012.6000000000,7091.6000000000,6998.8000000000,7070.0000000000,5830904.1239999998,41351.0000000000
1068,2021-10-20,ICZL.CFE,7031.0000000000,7118.8000000000,7020.0000000000,7075.6000000000,6034632.8399999999,42674.0000000000
1067,2021-10-21,ICZL.CFE,7090.0000000000,7103.6000000000,7012.8000000000,7054.0000000000,6010745.8080000002,42525.0000000000
1066,2021-10-22,ICZL.CFE,7051.2000000000,7075.0000000000,6992.0000000000,7004.2000000000,6639182.5800000001,47215.0000000000
1065,2021-10-25,ICZL.CFE,7002.0000000000,7071.0000000000,6979.2000000000,7059.0000000000,5936512.4359999998,42161.0000000000
1064,2021-10-26,ICZL.CFE,7075.8000000000,7125.0000000000,7030.0000000000,7063.6000000000,6182657.5039999997,43661.0000000000
1063,2021-10-27,ICZL.CFE,7046.0000000000,7064.0000000000,6966.2000000000,6998.0000000000,6054079.6320000002,43185.0000000000
1062,2021-10-28,ICZL.CFE,6988.0000000000,7003.4000000000,6916.0000000000,6941.0000000000,6947660.2719999999,50015.0000000000
1061,2021-10-29,ICZL.CFE,6942.0000000000,7017.8000000000,6913.6000000000,7015.4000000000,6755251.4639999997,48458.0000000000
1060,2021-11-01,ICZL.CFE,6996.2000000000,7072.6000000000,6986.0000000000,7043.6000000000,6156600.5839999998,43755.0000000000
1059,2021-11-02,ICZL.CFE,7042.6000000000,7096.0000000000,6916.8000000000,6988.6000000000,7772920.2240000004,55373.0000000000
1058,2021-11-03,ICZL.CFE,6980.0000000000,7048.4000000000,6973.2000000000,7009.4000000000,7189146.5719999997,51286.0000000000
1057,2021-11-04,ICZL.CFE,7017.0000000000,7075.2000000000,7017.0000000000,7066.2000000000,5471130.3480000002,38780.0000000000
1056,2021-11-05,ICZL.CFE,7060.0000000000,7079.0000000000,7000.2000000000,7003.6000000000,6316192.9359999998,44865.0000000000
1055,2021-11-08,ICZL.CFE,7003.2000000000,7045.6000000000,6979.0000000000,7022.2000000000,5876363.2160000000,41849.0000000000
1054,2021-11-09,ICZL.CFE,7044.4000000000,7091.0000000000,7024.2000000000,7071.2000000000,5786421.9199999999,40988.0000000000
1053,2021-11-10,ICZL.CFE,7054.8000000000,7066.8000000000,6955.0000000000,7055.6000000000,7390124.6560000004,52657.0000000000
1052,2021-11-11,ICZL.CFE,7045.6000000000,7119.8000000000,7042.4000000000,7114.0000000000,6112098.0880000014,43100.0000000000
1051,2021-11-12,ICZL.CFE,7114.2000000000,7176.8000000000,7114.2000000000,7165.0000000000,5084234.2879999997,35564.0000000000
1050,2021-11-15,ICZL.CFE,7175.0000000000,7193.0000000000,7081.6000000000,7104.8000000000,5836289.4560000002,40996.0000000000
1049,2021-11-16,ICZL.CFE,7088.4000000000,7132.0000000000,7045.0000000000,7054.8000000000,5048169.4479999999,35595.0000000000
1048,2021-11-17,ICZL.CFE,7050.4000000000,7104.0000000000,7036.2000000000,7094.2000000000,4295534.3520000000,30333.0000000000
1047,2021-11-18,ICZL.CFE,7094.0000000000,7136.4000000000,7052.6000000000,7085.8000000000,4508323.9320000000,31794.0000000000
1046,2021-11-19,ICZL.CFE,7056.0000000000,7172.4000000000,7047.8000000000,7170.0000000000,8638189.4879999999,60691.0000000000
1045,2021-11-22,ICZL.CFE,7175.0000000000,7238.0000000000,7174.6000000000,7210.2000000000,6987349.8600000003,48450.0000000000
1044,2021-11-23,ICZL.CFE,7208.0000000000,7253.0000000000,7206.6000000000,7225.0000000000,5612188.8520000000,38807.0000000000
1043,2021-11-24,ICZL.CFE,7223.8000000000,7253.0000000000,7206.2000000000,7221.4000000000,5890751.6239999998,40744.0000000000
1042,2021-11-25,ICZL.CFE,7221.4000000000,7235.2000000000,7200.2000000000,7218.0000000000,4975998.8600000003,34489.0000000000
1041,2021-11-26,ICZL.CFE,7201.6000000000,7235.0000000000,7163.8000000000,7196.4000000000,6655957.3480000002,46212.0000000000
1040,2021-11-29,ICZL.CFE,7136.4000000000,7219.8000000000,7136.4000000000,7215.2000000000,7336671.6399999987,51020.0000000000
1039,2021-11-30,ICZL.CFE,7235.0000000000,7259.4000000000,7184.2000000000,7221.2000000000,7622740.5279999999,52712.0000000000
1038,2021-12-01,ICZL.CFE,7214.2000000000,7271.0000000000,7201.6000000000,7267.2000000000,7014900.1639999999,48486.0000000000
1037,2021-12-02,ICZL.CFE,7251.6000000000,7263.0000000000,7190.0000000000,7215.2000000000,7830557.7640000004,54222.0000000000
1036,2021-12-03,ICZL.CFE,7215.0000000000,7288.0000000000,7206.8000000000,7288.0000000000,7509597.5400000000,51789.0000000000
1035,2021-12-06,ICZL.CFE,7286.8000000000,7296.6000000000,7212.2000000000,7215.2000000000,7319554.5319999987,50416.0000000000
